text,label,document_index
backend sometim bit transient error,code/design_debt,661
push chang activ plugin tri submit chang user miss depend messag appear instead messag read chang new except ad list plugin throw,code/design_debt,662
open click show common line diff left right side click line line left right side want enter new comment chang mind draft comment click cancel expect space former comment entri box collaps line appear whitespac complet step observ white space comment entri box separ line vertic click line get new comment entri box observ comment entri box display unus vertic whitespac appear whitespac,code/design_debt,664
reproduc issu probabl error return server handl proper polygerrit yet todo code pleas post exact server error catch next time,requirement_debt,665
inform base reason hardcod alway reason display chang cannot merg due path conflict rebas chang upload rebas commit review see,code/design_debt,666
load chang relat chang tab chang info load quick relat chang howev note changeid commit messag becom link relat chang done load notic look network tab appear project config last thing page load that config come ideal load sooner mayb also cach that separ issu base,code/design_debt,667
describ ideal world think world live http serv path least overhead cach spend like actual serv request thing cach rough constant matter mani option request consid request overhead make multipl request unnecessarili pain server plus browser will multiplex mani request point request make thing slower iirc chrome someth like connect per server dont know interact think need least see actual endus latenc impact request request agre object use howev option implement requir ad new option like return field detail path well see notedb cost fill high think lot copi field around grant there good point cach hit request mayb miss term set cach header,code/design_debt,668
benchmark chang diff view number here bottleneck finish plugin load begin whatev want needless say request may trigger diff overal look like sec start time along elimin,code/design_debt,669
notedb load basic info singl chang cach sever separ request realli anyth return differ slice cach data detail comment combin request one batch easi combin second batch also easi work probabl imposs combin two togeth would good enough think combin relat chang tab togeth may action theyr expens serv current,code/design_debt,670
bug syntax highlight implement fix trunk expect releas 212 slow see issu wont work written php php engin java avail wont work slow fix issu tri switch even slower current check,code/design_debt,672
environ ubuntu view diff expect syntax highlight instead see incorrect ugli syntax highlight pleas consid use better syntax highlight provid highlight appropri languag highlight suggest option,code/design_debt,673
syntax highlight pretti bad,code/design_debt,674
odd header show html email,code/design_debt,675
appear line charact line wrap next line charact diff disabl larg amount file,code/design_debt,676
creat merg commit branch one known target repositori code review one anoth repositori make sure commit repositori commit someon els sure matter havent tri without condit make object repositori known target one mean part histori target repositori branch tri push merg commit code review target repositori understand gerrit requir commit depend push commit must found histori least one branch target repositori howev happen get instead confus unrel error get committ think mayb instead say depend commit found repositori branch matter fact committ commit found branch histori guess say someth like depend commit found repositori branch commit thank,code/design_debt,678
confus error messag push commit depend commit found branch histori,code/design_debt,679
suppos commit file patch set also suppos patch set modifi start base look chang base patch set diff expect diff file cant use link chang file assum list file chang expect link jump list modifi file big deal littl inconveni,code/design_debt,680
realli dont want configur gerrit anyth use git style config file want keep consist fact wrap around fill much perl configur possibl base what left export featur howev undocu thing fact load allow overrid prior configur guess ive alreadi done ask didnt document sigh,documentation_debt,681
current use temp file generat gerrit tmp whatev persist instead configur file generat remain exampl system tmp necessari might use two file one shouldnt edit temp file gerrit generat say edit,code/design_debt,682
review widget use full space,code/design_debt,684
talk featur ive alway want show gerrit look like might someth gerrit could like review abl make code chang mayb there minor style nitpick could make chang instead write instruct might make comment altern implement want explain term code rather write chang made review appear anoth patch set name next revis histori list longer version reason,code/design_debt,685
look issu flaki save encount issu next time mayb close issu wont fix yes open repli dialog box ad iirc yes ill save next time thank,test_debt,686
work exampl what go local read anonym user inherit read anonym user inherit read regist user everyon member anonym user group match local right read shadow two inherit read permiss permiss system isnt use inherit permiss design done way local read anonym user local read special peopl inherit read anonym user inherit read regist user prevent anonym user see project allow special peopl see upload use show project hide select hand patch go break behavior caus surpris exist instal right behavior work design opinion bug design hard understand harder still diagnos doesnt work expect,code/design_debt,687
pleas polygerrit automat redirect gerrit page function implement yet,requirement_debt,688
definit dont want give much space like discourag peopl write descript lead awkward dropdown say that your rational truncat earli first place,code/design_debt,689
see attach dont see descript need truncat consid unus space row,code/design_debt,690
suspect issu work intend object note current work confus plan make chang next coupl month make reproduc notif workflow usabl less hack project mayb user opt upload chang patch set notifi anyon default view chang polygerrit made clear chang state,code/design_debt,693
particular result poor perform condit awar,code/design_debt,694
tri review chrome beta tri scroll there delay enter text put word,code/design_debt,695
use interfac,code/design_debt,696
well that function dont frequent found handi avoid confus review particular sinc gerrit patch name yet,code/design_debt,697
diff view prefer use inconsist case name thing,code/design_debt,698
use thread server run showqueu showqueu block free thread avail run user administr tri find task kill might never get free thread use showqueu run thread broken start allow averag user run showqueu showqueu chang spawn new thread user administr wait free thread user normal user,code/design_debt,700
creat chang mani patch set dont set review bit file patch set open chang chang screen fast slow backend rest handler migrat reviewdb store implement use method access databas lead factor perform degrad databas close everi use known slow see discuss,code/design_debt,701
sever perform degrad rest handler upgrad,code/design_debt,702
polygerrit tri enter comment comment type element respons even line diff notic annoy slowdown,code/design_debt,703
space ad gerrit email dont use proper wrap time email generat issu duplic issu provid inform type server your use rate implement proper wrap implement hope thing fix,requirement_debt,704
214 set creat chang sever line diff read sent email format correct line wrap everi charact caus replac newlin output look like meta first line charact long,code/design_debt,705
diff output wrap spurious posit,code/design_debt,706
renam repli button start review major caus confus user havent yet learn quirk fact usabl user iirc notic repli button chang text coupl minut search way chang leav would imo mean ignor exist issu,code/design_debt,707
current caus confus differ issu issu tracker alon relat wip confus someth probabl done chang hasnt caus confus far awar make sure mirror current function show owner admin hide other far button locat reason chose add simpli mark work progress action dropdown made sens keep close sinc theyr two side action time want start review immedi access didnt want hide action dropdown would put start review next repli button sinc arguabl primari action chang wip extra warn could nice sure necessari sinc chang alreadi work progress label believ state chang fair clear user most transit work wip state caus confus,code/design_debt,708
interest behav differ today still get clip certain width charact descript move left column various smaller width also contribut seem wrap individu charact rather word make thing appear clip could yesterday,code/design_debt,709
descript contain long line cant read full line clip side seem scroll text view either ad would fix kinda prefer latter,code/design_debt,710
long line chang descript clip,code/design_debt,711
type say someth nice box there lot email line,code/design_debt,712
mayb flush alway seem work deal error though problem,test_debt,713
idea sure what go best guess either cpu someth els affect test perform negat focus chrome window caus weird chrome build that use jit garbag memori hit etc here know test synchron test 100 use use dom anyth test pass everi singl time local slowdown fail 2000 technic could simpli delet essenti perform regress curious know fail that someth explain,test_debt,714
look like test doesnt add much valu ill remov,test_debt,715
lgtm auto select flaki,code/design_debt,717
open look box corner check document field box document field document purpos obvious,documentation_debt,718
field undocu,documentation_debt,719
notic last week today creat chang view creat new patch set click corner refresh click file jump empti page patch set number miss url refresh may solv problem privat chang stage see patch set number miss first url,code/design_debt,720
click file generat url without patch set number,code/design_debt,721
yes your 100 correct bad also chang status 100 will well that reason isnt higher prioriti right support code switch support world address issu becom much easier,code/design_debt,722
base search result seem correct feel like suggest usernam search separ question make distinct owner author obvious least less confus,code/design_debt,723
whenev tri add someon line open autocomplet window review realli confus,code/design_debt,724
find chang dont care star make api call tri ignor also way around find chang dont care ignor make api call tri star respons code respons give 500 status except thrown attempt set exclus star label caught turn conflict respons,code/design_debt,725
made typo gerrit version,documentation_debt,726
delet comment button take much vertic space,code/design_debt,727
said most chang list love suppress everywher team prefer keep would possibl least differ class status element would allow make custom css overrid hide use similar right doesnt seem possibl class name element,code/design_debt,728
peopl use status messag nice start make look would nice chang show popup hover usernam add prefer dont show user status complet remov,code/design_debt,729
hit lot cumbersom less intuit need previous current open diff view gerrit patch show diff one page rest review pretti much without use key except insert special char your break conveni workflow let general question optim applic use most devic physic accord meant touch screen,code/design_debt,730
fix version next stabl releas enabl sshd gerrit without touch default set run ssh server audit like exampl dont forget specifi port els your test anoth ssh daemon look result result would expect gerrit default relat good backward compat would expect gerrit disabl realli weak red categori terribl result admin option disabl insecur default lot effort ive ad document guid admin like see secur default recommend valu mean disabl valu none rational disabl insecur use ssh well known weak what left consid strong mode consid disabl get rid peopl see howev near broken plain rational attack discourag use doc key exchang import secur remain link say list that assum curv chosen make whether may valid point recommend chang next stabl releas code small chang howev cant stabl point releas later cant afford break current instal peopl old exampl bad terribl bad admin vulner alreadi configur set care secur would probabl alreadi notic audit scan gerrit adjust configur reason report secur bug gerrit meantim would nice check apach sshd project provid strong near futur mode mode key exchang algorithm mayb relat scope singl issu think make ssh host key type configur disabl host key default consid insecur,requirement_debt,731
sshd default set rather insecur,requirement_debt,732
sure best behavior ive notic patchset selector take space lot patchset diff last patchset pain,code/design_debt,735
file get truncat doesnt visual look like,code/design_debt,737
failur look like probabl caus hard code instead use platform separ,code/design_debt,738
topic sentenc case,code/design_debt,740
show recent old doesnt show problem issu doesnt usernam idea mean,code/design_debt,741
remov mean refin may ad back near futur,code/design_debt,742
issu polygerrit plugin develop api affect plugin issu document yes polygerrit site edit inlin edit chang look content line number way page near see,code/design_debt,743
easi typo switch mean add comment complet mess view dont realiz typo dont know get back key less close would,documentation_debt,745
thought mean edit anyth input unexpect ive person done thing sever time recogn purpos need think mayb around tri avoid accident click someth,code/design_debt,746
better understand reason confus ad coupl suggest comment,code/design_debt,747
mani edit button one file list header confus,code/design_debt,748
name unnecessarili truncat chang list view,code/design_debt,750
pain,code/design_debt,751
think like document wrong ive never seen gerrit describ behavior redirect chang one search time know exampl search changeid result singl match,documentation_debt,752
214 exact one chang list one default search view page select chosen view show singl match chang confirm list still show exact one chang match search chang present instead list document chang list match chang list get present chang detail page either document wrong behaviour broken,documentation_debt,753
default search document mislead search match behaviour,documentation_debt,754
mani basic search oper cover,test_debt,756
fact reproduc failur eclips show test output still mysteri echo test done info target packag load info found test target target info elaps time critic path info build complet success total action pass execut test test pass test whose specifi size big use command line option see one info target packag load info found test target fail see target info elaps time critic path info build complet test fail total action fail execut test fail local info target packag load info found test target target info elaps time critic path info build complet success total action pass execut test test pass test whose specifi size big use command line option see one,code/design_debt,757
implement allow delet repo under storag period job reindex chang know delet document repo still discourag user allow,requirement_debt,759
think would accept compromis,code/design_debt,760
load thousand file click button see file file list thousand file million well second page even scroll bar wont move least load asynchron perhap window scroll bar realli put thousand line list happen interact rate,code/design_debt,763
slow chang list,code/design_debt,764
view access right project right entri may rule overridden rule thus realli applic current project easi way hide overridden rule simplest way would provid similar hide inherit rule say hide overridden rule advanc version would group overridden rule rule overrid would make individu group overridden rule easili expand collaps unit instead project level rule overrid group current design access right screen alreadi caus rule comprehens like get much wors multipl inherit ever implement suggest issu sinc like mani case conflict rule get overridden,code/design_debt,766
collaps messag row expand icon right give afford expans expans expand icon point expand icon messag,code/design_debt,767
refer attach snapshot accord local review miss string googl requir context odd see string look like syntax error string use two line chang googl second line googl appear truncat close border,code/design_debt,768
fyi bind gerrit apach handl authent tri differ way one work case document mention configur without abl get run configur apach redirect log redirect configur apach redirect redirect what correct behaviour look like exampl configur apach also want abl access server via direct want get redirect,documentation_debt,769
reindex event propag failov node,code/design_debt,770
creat chang modifi readm send line comment readm creat new patchset doesnt chang readm view includ readm file list open see comment includ readm file list wasnt chang,documentation_debt,771
project access page web group name group owner would expect see error indic lack permiss perform request oper instead gerrit respond applic error server error groupid group tri access,code/design_debt,772
first question would trigger onlin reindex node time need trigger onlin reindex one node everi time chang index plugin forward node activ chang index well current behavior plugin without current seri chang merg even forget first question still get caus heavi use connect mani use default mean index task forward time connect use receiv side caus mani connect use,code/design_debt,774
hey thank feedback see answer two node exchang role day well chang reindex node chang reindex node yes howev unwant differ set chang reindex still behaviour seri chang review stable215 disabl forward reindex event differ ticket havent tackl yet believ reviewdb connect held much time chang reduc scope connect releas sooner pool default howev number thread pool sender side receiv need investig mani connect receiv side jetti give may need interest question answer dont know yet saw massiv increas connect alloc one current use concurr could hit connect pool howev even need connect notedb reduc connect overload zero fix review,code/design_debt,775
gerrit plugin stable215 instal gerrit two node lot repo chang chang overal notedb enabl instal plugin node point trigger onlin reindex chang node two node reindex chang index without impact activ incom node collaps pool alloc connect need notedb call reindex even pass potenti null object object null check need bit reviewdb behaviour without alloc real connect,code/design_debt,777
heavi use connect even notedb enabl,code/design_debt,778
updat rest api document clarifi behavior,documentation_debt,779
typo email name start owner chang use work,documentation_debt,780
experi communiti often someon reli behavior want chang particular cli output produc lot warn commit subject long messag misspel review easili lost user think chang sent review theyll find day later wonder nobodi respond time consol output long gone theyll probabl file bug mysteri drop review set find went wrong noth went wrong see reason add featur given check exist account push,code/design_debt,782
exampl admit doesnt show use case unfortun tri issu chrome learn issu ill add addit context today less typo case similar support set author send review mail list list doesnt gerrit account even though member list would think ive havent verifi also case suffix email user review sent would still caus error unfortun reject happen fix isnt type correct address file bug git admin add necessari account sinc workaround email list direct link exampl sad failur case wed still want creat realli want true project project allow anonym view gerrit account email address accept review git push api may case today go tri verifi soon would suffici open sourc repo ask email doesnt exist still creat warn ad user understand user may want exact mani request realli tri everyth make chrome develop fast there whole mirror replic issu extra flag api wonder could project level set similar probabl someth track separ feel like could implement work realli well project dont allow anonym view exampl might okay email review domain like say long term integr system central manag question restrict secur polici peopl need think need lot thought,documentation_debt,783
comment inlin unit test miss clean moment check done,test_debt,785
seem mix sometim exampl highlight mayb would make appar review,code/design_debt,787
info ipc server listen client threw except unknown call thrown reader thread messag like info socket reader port client threw except unknown call anoth exampl also call handler thread thread name handler thread respond thread,code/design_debt,789
realli use updat take care common complaint mail list comment think instruct result job execut local instead submit yarn complet exampl need minim yarn configur demonstr job execut yarn seem necessari els get initi break datanod one document set typo quick perform singl oper use hadoop singl simpl window setup quit differ linux step given would confus someon attempt instal window pleas add link window setup wiki page clarifi instruct given linux user tend take linux instruct attempt run cygwin never work expect nitpick comment import instead format new perhap say format filesystem may help readabl step execut section number list think would nice point readi start hadoop cluster one three support mode link subsequ section big deal,documentation_debt,791
document understand first place setup singl node,documentation_debt,792
thank updat patch one last nit code simplifi follow arent mani return statement track,code/design_debt,793
point function need synchron written true initi code longer modifi map there race initi two thread call function initi attempt put time altern thread could late call get initi thread call put also thread safeti violat one possibl way avoid synchron bottleneck use volatil boolean indic whether initi major caller dont grab lock someth like,requirement_debt,794
look hbase impl found synchron seem essenti,code/design_debt,795
remov unnecessari synchron class,code/design_debt,796
patch look good minor typo test name think patch readi commit that correct,documentation_debt,797
patch thank fix typo ill commit,documentation_debt,799
simpl fix think introduc tue line ad embed contribut chang made public multithread warn observ,code/design_debt,800
work found unrel findbug warn,code/design_debt,801
fix multithread correct warn,code/design_debt,802
check maven central look like releas pretti much javadoc sourc artifact miss javadoc though let updat accord,documentation_debt,803
right maven javadoc sourc artifact hadoop releas within maven central mean one need checkout sourc code debug aspect codebas user friend build script public javadoc sourc artifact pom jar artifact histori convers seen,code/design_debt,804
root caus properti use test case side effect test set broken test case assum set test invok fix explicit set properti instead depend execut order,code/design_debt,805
initi patch review patch add option distcp option set simpli check checksum type sourc file use creat correspond temp file target still need add unit test system test,test_debt,806
thank comment that right also found problem patch person like idea simplifi logic howev filechecksum public api mark stabl add new abstract method may caus incompat may implement filechecksum workaround ad filechecksum let return null total agre actual ive ad new unit test 001 patch new unit test similar thought problem checksum type may littl bit differ file attribut sinc file attribut metadata store thus first patch add new option think put checksum type enum clear current 001 patch fix bug add unit test origin plan post finish system test local cluster sinc youv work issu time alreadi patch like review patch commit readi,code/design_debt,809
thank work one thing note block size need ident addit checksum paramet order checksum match might make sens introduc option preserv two togeth,code/design_debt,811
print log info level drop respons caus lot nois consol,code/design_debt,812
general bunch hadoop code ioexcept caught issu think littl cleanup need especi catch except run thread,code/design_debt,813
agre thread catch top level log sigh thought gone thread fix problem see pleas file bug,code/design_debt,814
ioexcept catch log warn everi log error occur method except log simpli ignor socket close silent noth non understand except thrown dfsclient send block,code/design_debt,815
thread safe,requirement_debt,817
valid use case access annot hbase write unit test check whether everi class client packag annot one annot plus also think file contain public method ensur public face unit test relat,test_debt,818
discuss dev mail list need updat text compat polici discuss new client combin old server,documentation_debt,819
clarifi compat polici document combin new client old server,documentation_debt,820
patch state keyprovid javadoc implement must threadsaf make keyprovid impl hadoop threadsaf use readwrit lock synchron method,requirement_debt,821
patch add document synchron keyword synchron via read write lock obvious easi write testcas,test_debt,822
start get littl concern talk thread safeti main use databas initi implement keyprovid api assum rather basic control access key manag need ensur thread safeti implement equal import protect corrupt keystor see add jira relat would like consid appropri provid type access kms well,requirement_debt,823
keyprovid api threadsaf use safe server app,requirement_debt,825
keyprovid implement thread safe,requirement_debt,826
method privat take configur fetch hardcod properti public method resolv verifi base provid valu enabl get verifi base verifi constant default strict,code/design_debt,827
patch introduc function chang remov unus class,code/design_debt,828
hadoopstream longer requir mani class jira remov dead code,code/design_debt,830
open file shutdown sink file never close caus file descriptor leak,code/design_debt,832
sorri inconveni caus possibl patch hbase stop call form remov third argument unus anyway wont chang function hbase addit class current annot privat expect didnt need check downstream impact commit mean one two addit chang need happen chang hbase stop call altogeth realli sure altern would though mayb isnt chang annot hbase dev know check downstream impact chang futur thought,code/design_debt,835
believ static natur proxyus capabl address separ requir differ servic differ proxyus capabl would make easier sinc move state proxyus tri clean interfac expos proxyus order work that jira,code/design_debt,837
configur paramet use author function remov caller updat attach simpl patch remov unus conf paramet updat caller proxyus defin privat shouldnt extern caller,code/design_debt,838
okay long call ad synchron wont much good wont either,code/design_debt,840
method access handler synchron method,code/design_debt,841
patch look good pleas provid unit test function,test_debt,843
patch look good except typo chang target trunk although bug present branch intend fix bug fix version fill checkin,documentation_debt,844
chanc stream,code/design_debt,845
thank take look like your take approach delet link think fine direct link left user alway browser back button page bit anyon els object remov back link let ahead approach make chang comprehens well need updat addit file turn grep back across whole repo,documentation_debt,847
thank comment approach patch delet dead link agre ill updat patch remov back link way remov back link make link anywher think remov document,documentation_debt,848
multipl page document back link broken point incorrect relat path,documentation_debt,849
document broken back,documentation_debt,850
patch updat exist rpc metric case except hdfs unit test updat cover,test_debt,851
thank updat look better approach one addit point make variabl final remov null check,code/design_debt,852
thank suggest think improv use one minor comment final field ad null check access,code/design_debt,853
synchron block made lot sens atom sinc read part data invoc user never abl use multipl thread safe make sure never use thread someth like hbase hbase improv version gzip write chunk without synchron,requirement_debt,854
notic signific perform overhead use compar due problem,code/design_debt,855
ad impl hive come classpath test tpch join queri time went second second most speedup singl reduc stage,code/design_debt,856
address findbug warn,code/design_debt,858
current implement spend time within java loop copi user buffer direct buffer alloc impl time take compress buffer bottleneck found java monitor code insid method inlin jit parent caller unfortun synchron block loop write small byte buffer keyvalu count monitor block per pair written,code/design_debt,859
specifi protocol interfac version info dont unit test verifi work test track annot work expect,test_debt,860
extend ioexcept name follow java name convent except thus,code/design_debt,862
current load default remov support longer requir,code/design_debt,863
minor nit realli like say arm least never guess arm without,code/design_debt,864
patch add support crc arm new bit architectur patch complet moment done non version crc execut unit initi benchmark give crc sec crc sec perform improv quit small limit fact use earli stage perform also built think chang fair safe architectur post src ident architectur first patch submit hadoop would welcom feedback help,code/design_debt,865
patch look pretti good one littl nit seem like youv got excess indent otherwis,code/design_debt,867
httpfs implement http proxyus support inlin httpfs code need similar function kms duplic code refactor exist code common also leverag,code/design_debt,868
got sound good btw method typo,documentation_debt,869
pleas fix jira subtask violat uri syntax specif rfc defin separ author ive mean take advantag purpos well beyond scope discuss abus like like conflict approach use,code/design_debt,870
ive found dead link main page compon think good idea generat html last build link updat automat packag,documentation_debt,871
dead link main page,documentation_debt,872
definit requir implement interfac threadsaf doesnt implement interfac jira fix,requirement_debt,873
would make ad common option output easier entri similar happen fsshell part java code,code/design_debt,875
add debug option rework classpath export,code/design_debt,876
replac function ad messag fill blank get ad never happi even code,code/design_debt,877
part java execut across mani differ shell bit consolid effect two routin prior call two routin classpath export export realli get handl exec function individu shell bit addit would good bash would show content classpath even debug classpath option would echo classpath screen prior java exec help debug,code/design_debt,878
classpath handl consolid debugg,code/design_debt,879
potenti resourc leak due stream,code/design_debt,880
window maximum path length 260 charact kms includ sever long class file name packag creation path get even longer standard directori structur structur end result final path longer 260 charact make imposs deploy window,code/design_debt,881
kms cannot deploy window class name long,code/design_debt,882
remoteexcept number undocu behavior javadoc read sourc string return wrap remot except string equival call string null constructor allow null argument test code doesnt check correct error code correspond wrap except type method dont document might return null,documentation_debt,883
clean remoteexcept,code/design_debt,884
littl valu,code/design_debt,885
realli wish could catch throw stack trace figur broke end user stack complet,code/design_debt,886
agre someth minim work though look like coupl test pick chang text could long term replic stuff network error point wiki page anyon go make sens dont want write wiki page,test_debt,887
test failur spurious regress appear test fail test code expect string propag under except messag break comparison fix could done first place use probe,code/design_debt,888
patch patch test make less except string,code/design_debt,889
someth fail kerbero login fail use inform except inner code caught convert except arent wrap text stack trace lost somewher code leav text login fail stack trace valu,code/design_debt,890
provid shuffl handler similar shuffl handler ad featur support may interact need test verifi happi verifi patch avail,test_debt,892
patch fix typo,documentation_debt,893
thank quick review commit mention patch doesnt need test sinc log messag typo fix,documentation_debt,894
fix typo log messag,documentation_debt,895
thank patch look good one minor nit might good last condit one check nest class,code/design_debt,896
thank review subject matter find redund especi indent alreadi use group oper case leav committ strong prefer one way anoth,code/design_debt,897
jira keep eat comment issu sigh actual think backward sinc hadoop may use third librari must use final shutdown hook clean proper problem explicit close method user must call forc user rememb cleanup librari errorpron librari foo done mean librari bar done bar lose foo call close said think relat minor chang get effect want minim garbag usag filesystem done fix actual close client clear cach map via reset method remov client clientfin constructor add clientfin call youll still dfsclient class load much els particular youll instanc dfsclient left,code/design_debt,898
method also remov clientfin shutdown hook avoid classload class load classload load hadoop kept memori,code/design_debt,899
clientfin shutdown hook use lead sever memori leak use dfsclient dynam class load context class retain memori shutdown hook retain also current classload thus class load classload thread put shutdown hook never garbag collect,code/design_debt,900
remov unus clientfin dfsclient,code/design_debt,901
good idea thank post patch recommend instead run hadoop jar full class name shorter way run command hadoop recommend use shorter form document relat sinc part cli recommend ad document let includ mention option without command check command check librari hadoopcommon dynam link think would inform sampl show output look like nativ code found particular display absolut path librari find help sampl one dev environ,documentation_debt,902
patch commit trunk thank contribut document improv,documentation_debt,903
lgtm small nit futur use check except text commit short thank,code/design_debt,905
patch fix warn rais findbug theyr encod relat warn,code/design_debt,906
fix new findbug warn,code/design_debt,908
fix new findbug warn,code/design_debt,910
thank patch throw except due lack scheme would help user mention properti bad uri origin show need chang unit test call someth similar call otherwis lack throw except bad uri still pass test expect,test_debt,911
thank work itll nice swap much better job expos filesystem api wonder realli return implement subset interfac pretti method huge dir probabl use iter direct see use helper function list though okay provid variant function return seem like default normal arraylist coupl thing need read doc itd nice like exampl ioexcept,code/design_debt,912
think mayb later becom your right better use arraylist yeah that import error result except look like probabl order iter interfac remov variant return list file sinc found file list interfac actual return array string return list string,code/design_debt,913
hello find author tag distcp version version correct wrong,documentation_debt,915
look bottom readm remov,documentation_debt,916
remov readm document guid,documentation_debt,917
origin like most end creat nois exampl wrote sort word count exampl mani peopl use start first mapreduc program name author someon didnt remov comment hand program someon els lead confus,documentation_debt,918
thank patch current patch would acquir leas renam oper cover block blob page blob initi develop atom renam care limit scope page blob typic use hbase log exist applic use block blob might expect leas think need make sure leas happen check error handl except thrown tri block anoth except also thrown free leas would drop origin except throw except free leas suspect general main except tri block go interest root caus analysi recommend throw one log one free leas like addit unit test ran test suit live azur storag account confirm everyth pass releas audit warn jenkin unrel patch,code/design_debt,919
current window azur storag blob implement renam oper succeed updat parent folder last modifi time properti default acquir leas folder updat properti simpli pass null hbase scenario distribut log split might case multipl process differ region server access folder random see except regionserv log make log split fail acquir leas updat folder properti rather pass null,code/design_debt,921
patch look good one comment look noop could remov paramet coresitexml updat document trace also,documentation_debt,922
longer use,code/design_debt,924
remov unus configur key trace,code/design_debt,925
fix broken section titl ad newlin edit,documentation_debt,926
fix format,documentation_debt,927
note s3a use log api switch valu effici log logic still recommend wrap debug statement though skip string creation switch mode even youv done far,code/design_debt,928
reduc log spew,code/design_debt,930
thank report patch two comment use insert line longer charact would render,code/design_debt,931
ad miss import could find test class tri add test class,test_debt,932
appear opportun code reimplement group use,code/design_debt,933
patch appli test given natur problem may good start think whether thing better failur test good start though may want complex might tool reach,test_debt,935
attempt read encount ioexcept read current logic reopen connect thus end noop commit output here stack trace exampl seem regress introduc follow optim also test case review cover scenario,test_debt,936
initi patch simpli remov think follow possibl get rid sinc singl subclass similar mayb get rid sinc provid enough abstract anyway provid indic combin encod decod class,code/design_debt,937
thank good thought yes often good question think either interfac abstract class java feel framework subject implement custom interfac would good guess could keep interfac convert interfac class sure indic comput accord input block output block decod encod dont relat logic current decod rather simpl believ much complic code like separ encod class decod class desir,code/design_debt,938
thank review updat patch address issu test code also made pass remov unnecessari javadoc,documentation_debt,939
thank updat look new patch two minor comment test code may better use instead sinc interfac type good enough refin caller point view noth differ encod decod use common interfac unnecessari javadoc javadoc convent format futur someon may fill suggest dont remov find mani project,code/design_debt,940
thank review read test class figur structur let know look regard javadoc believ shouldnt empti statement merg trunk paramet return valu think better add javadoc ad empti one let discuss separ sinc scope jira,documentation_debt,941
fix javadoc typo,documentation_debt,942
lgtm minor nit chang address,code/design_debt,943
doc point invalid link,documentation_debt,945
technic kms proxi actual key provid addit key generat key correspond also cach key memori deleg key oper back keyprovid specifi specifi conf file implement ship hadoop keyprovid current consid follow deploy scenario kms1 configur thus deleg kms2 configur thus deleg key oper kms1 provid oper also cach key faster access also configur thus like kms2 deleg key oper kms1 provid oper set special url request across kms2 key share,code/design_debt,946
thank repli yes scenario said actual share kms instanc high kms1 goe kms2 avail file delet file encrypt key wont read think key sever replica like hdfs replica mechan realli mayb modifi titl clear,code/design_debt,947
oper creat delet oper includ get encrypt sinc key actual cach kms generat kms key version cach yes agre replica store anywher failur back kms come lose data would expect deploy use robust product key store easili write keyprovid use back key store yes dont ship one hadoop,code/design_debt,948
look test turn test expect hardcod path cluster cluster come back run go either revert hardcod path expect parallel test fail extend dfs add oper set would retain test suit revert shortterm option dfs need fix reliabl hdfs test run,code/design_debt,949
none thought might opinion next step frank toward set differ hardcod path disabl parallel test hdfs sinc pretti clear unit test pretti base upon investig still need fix though,test_debt,950
got thank comment maven build run test parallel mode automat creat separ test directori concurr test process use thus isol achiev maven build level requir minidfsclust generat uniqu workspac cours hold true test play nice use properti pass maven determin test path like fix backtrac bad path shown rat report tri find test given think correct alreadi suspect well find problem test dont use minidfsclust test explicit configur data directori instead reli revert test parallel complet first though understand,test_debt,951
test problem specif patch ill add detail,test_debt,952
checksum patch overwrit method lead use default slower version defin filesystem patch fix problem also fix problem declar long,code/design_debt,953
code look fine review notic seem one level recurs path want would thought either need recurs recurs recurs fulli patch chang logic take look issu either correct code effici could differ jira,code/design_debt,954
instal notic command take much longer time execut previous releas anoth problem print negat valu,code/design_debt,955
command take notic longer time execut larg dfs releas,code/design_debt,956
support run bash script cygwin logic involv set cygwin flag variabl indic script execut cygwin flag set interact script hadoop hdfs yarn mapr flag set though caus overwrit insid,code/design_debt,957
thank revis patch cover feedback make temporari variabl loop local examin execut path,code/design_debt,959
generat jira tabl everi miss execut simplifi code get rid lot excess variabl drop extra line use echo instead complex isnt java dont need realli long name yes recogn didnt purg first time make effort get rid remov extra check fail file doesnt exist,code/design_debt,960
folk suggest convinc place certain applic specif caus much overhead hadoop text requir inmemori within hadoop configur object,documentation_debt,962
remov hadoop hardcod ad flag turn asf licens support multipl project singl file support rang version write python,code/design_debt,963
make thing python followon,code/design_debt,964
cleanup,code/design_debt,965
thank review comment testcas add soon wiki creat account updat case someon alreadi wiki ad pleas share,documentation_debt,967
nice catch fix look good two comment would remov unus import would pleas fix follow javadoc comment append,code/design_debt,968
test base class need subclass run mark abstract,code/design_debt,969
thank howev simpli want trash test cluster rare small storag run job generat data delet trash easili storag hdfs becom make sens provid forc option clean trash hadoop,code/design_debt,970
sampl code problem compil error import tracer generic option reflect tracer initi may confus use fsshell exampl embed tracer,documentation_debt,971
fail test arent relat thank chang commit short quick note pleas set fix version use target version field instead fix version must indic branch alreadi commit former indic request branch must appropri typo correct futur pleas also feel free roll multipl correct patch,documentation_debt,973
spot typo code work separ yarn issu check whole project found occurr typo jira meant help fix typo,documentation_debt,974
retri typo spell part hadoopcommon,documentation_debt,975
ive also run came patch involv ad valu set local modifi jobtrack track instead use particular task tracker valu decid whether assign anoth task seem like reason approach test provid patch,test_debt,976
