text,label,document_index
document call arbitrary classes,non_debt,1255
fixed bug drop properties fix test runner net default object properties method generic param updated changelog upgrade docs,non_debt,1256
converted parquet metastore tables longer cache metadata closes squashes following commits remove unnecessary change cache converted parquet,code_debt,1258
merge branch,non_debt,1259
fix code style,code_debt,1261
revert pass sdk pipeline options runner reverts commit,non_debt,1262
make sure needs patch slebresne reviewed,non_debt,1264
move factory methods,non_debt,1265
fixed build issues,non_debt,1266
add new equal strategy tasks,non_debt,1267
may fail type fixes,non_debt,1268
merge fix whitespace ctr,non_debt,1269
configuration keys,non_debt,1270
amqp support configurable message properties default native one,non_debt,1271
cluster management refactoring yusaku,non_debt,1272
patch reviewed david,non_debt,1273
merge remotetracking branch,non_debt,1274
search git revision instead one,non_debt,1275
usability configs tab issues alexantonenko,non_debt,1276
fixed broken,non_debt,1277
fixed intellij warnings,code_debt,1279
refactored builder,non_debt,1280
builder strategy properties results side effect closes,non_debt,1282
improve ambari section guide add small screen better ambari integration fix couple typos macros thanks review fix bug ambari integration code found steps doc,documentation_debt,1284
tree view,non_debt,1285
optimize sort,non_debt,1287
jenkins lets skip config node,non_debt,1288
corresponding changes branch trunk,non_debt,1289
code tidy completed merge old activity attributes type changed activity,code_debt,1292
cluster creates fail sql azure jonathanhurley,non_debt,1293
line option period,non_debt,1294
service init method retries unable get application,non_debt,1295
modify,non_debt,1296
throws npe passed null row,non_debt,1297
compilation fails jdk,non_debt,1299
operations restore contributed chen,non_debt,1300
changed tests integration tests change build time system ctr,test_debt,1301
create channel community,non_debt,1302
migrate repo,non_debt,1303
fix warnings native code contributed colin mccabe,code_debt,1307
fix server validation load hosts service page ababiichuk,non_debt,1308
add page,non_debt,1309
sprint24 minor,non_debt,1310
upgrade ace 127 ace 127 add syntax pig script ticket upgrade ace 127 type improvement todos jira issue tested tested manually screenshots appropriate questions licenses files need update breaking changes older versions needs documentation closes squashes following commits jeff zhang upgrade ace 127,non_debt,1311
merge branch,non_debt,1312
fix index passed,non_debt,1313
ignore case hash equal,non_debt,1314
support contributed,non_debt,1315
fix build dir,non_debt,1316
contrib add option update update,non_debt,1318
npe,non_debt,1319
function cannot handle null values,non_debt,1320
map entry optimize serialization replacing map manual,non_debt,1321
doc updates,non_debt,1323
delete unused,code_debt,1324
fix tests,non_debt,1325
merge branch cassandra311 trunk,non_debt,1326
merge build source failing,non_debt,1327
need stats contributed singh,non_debt,1329
fix typo,documentation_debt,1331
bug bad response time contains,non_debt,1332
fixed initialization older,non_debt,1334
update closes,non_debt,1335
missed,non_debt,1336
tests,test_debt,1337
fix fix style header fix style header refactor remove import change container add tooltip set fixed sidebar fix lint,code_debt,1338
modify,non_debt,1339
handle,code_debt,1340
return schema found,non_debt,1341
use removing unused code fixing old todos,requirement_debt,1342
limit python dependency version doesnt seem work current version python supporting ctr,non_debt,1343
using custom resource type application fail run due throws contributed tang,non_debt,1344
added,non_debt,1345
refactor,non_debt,1347
rewrite users endpoint commit password validation database,non_debt,1348
attempt optimize scanning memory usage,non_debt,1349
add section developer docs added one data,non_debt,1350
add time filter job history metastore,non_debt,1351
able close regions encoded name,non_debt,1353
python add metric,non_debt,1354
move,non_debt,1355
server double check host capacity startmigrate start migrate host host cloudstack check capacity hosts choose one hosts platform take seconds cloudstack choose host startmigrate resource consumption host might changed startmigrate multiple vms would better double check host capacity start host includes fix capacity startmigrate,design_debt,1356
module needs implemented,requirement_debt,1357
revert test back,non_debt,1358
revert upgrade reverts commit,non_debt,1359
merge branch master,non_debt,1360
merge branch,non_debt,1361
fix infinite pagination template listing uses implement pagination listing templates tab templates list views closes,non_debt,1362
add methods creating destination queries,non_debt,1363
imports,non_debt,1365
provide option command descriptions changes motivation cluster sometimes would know list particular bookie currently simple way command find changes command provide option helps list particular bookie closes,non_debt,1366
sets sql operation state error exception thrown exception thrown sql execution sql operation state set error remains running result thrift api closes squashes following commits cheng lian sets sql operation state error exception thrown,non_debt,1369
cleanup warnings closes squashes following commits antoine pitrou cleanup warnings,code_debt,1370
closes,non_debt,1371
document based deployment source,non_debt,1372
fix problems async calls timeout also allow passing object via request context set timeouts,non_debt,1373
implement file request use cache,non_debt,1374
migration information metadata table filtering iterator,non_debt,1375
closes,non_debt,1376
memory leaks restart ignite node enabled persistence threadlocal fixes,design_debt,1377
make grpc dependency optional,code_debt,1381
minor remove unused fields correct comment typo,code_debt,1383
enhancement fill assignment param bucket shuffle shuffle debug debug mode function used print execute plan instance debug function uses param print detail bucket shuffle join shuffle join fill param cause debug work well path fill assignment param bucket shuffle shuffle debug,non_debt,1384
add current keep buffer parsing syntax errors add groovy execution support split command execute code,code_debt,1385
,non_debt,1386
add proper closing added teardown method changed annotation needs done temporarily disabling test seems give following error environment blocking figure root cause main error application failed start description web server failed start port already use action identify stop process thats port configure application listen another port,test_debt,1388
fix function,non_debt,1389
add support large result sets avro names closes,non_debt,1390
compile single thread compilation deadlock builds later versions,non_debt,1391
logging baseline,non_debt,1392
make issues retries host found timeout rather host name problem adds utility method getting max time jvm cache host failures add test method,design_debt,1393
add integrate stream,non_debt,1395
new apis autoscaling,non_debt,1397
use right rebind,code_debt,1398
added,non_debt,1400
allow,non_debt,1401
migrate passcontext migrates configurations passcontext used unified moving forward passcontext unified way configure passes stack changes refactored take reference type removed passes use passcontext update,non_debt,1403
upgrade aws sdk version,non_debt,1404
add npe,non_debt,1405
need able create graphs based yarn metrics jaimin,non_debt,1407
merge branch master,non_debt,1408
allow empty,non_debt,1409
moving,non_debt,1410
merge remotetracking branch conflicts,non_debt,1411
zeppelin502 python interpreter group adding python interpreter basic implementation py4j example java object used instantiate python repl interpreter doesnt bring python binary uses python specified pythonpath thus still use specific installed python modules interpreter able work python without change python helper function easily display graph type feature todos jira issue tested interpreter screen python section specify pythonpath python binary want use paragraph use interpreter python calling help describe interpreter install py4j pip install py4j want use input form screenshots questions licenses files need update yes py4j breaking changes older versions needs documentation yes closes squashes following commits herv riviere zeppelin502 move py4j license herv riviere doc following review herv riviere zeppelin502 formatting code respect project convention herv riviere doc following review herv riviere zeppelin502 add py4j license herv riviere zeppelin502 minor changes pythonmd herv riviere zeppelin502 change pythonpath herv riviere zeppelin502 improve pythonmd herv riviere zeppelin502 improve pythonmd features yet supported description herv riviere zeppelin502 add tests code help tests writing herv riviere zeppelin502 rename pythonpath python default python herv riviere zeppelin502 input form change simple input form native pyspark syntax herv riviere zeppelin502 indent convention herv riviere zeppelin502 add pythonmd herv riviere zeppelin502 catch exception herv riviere zeppelin502 python interpreter group,design_debt,1412
align matches better average closes,non_debt,1413
made set message,non_debt,1414
removes reading bigquery sources,non_debt,1415
,non_debt,1416
add javadoc,non_debt,1417
added documentation image,non_debt,1418
add,non_debt,1419
preparing,non_debt,1421
merge commit newer prs moved right place conflicts,non_debt,1422
coverity vmware upgrade,non_debt,1423
typos,documentation_debt,1424
merge branch,non_debt,1425
ant spring,non_debt,1426
fixed issue,non_debt,1429
using existing method instead fixing build issue windows,non_debt,1430
http copy move tests,non_debt,1431
fix remote access vpn work due password,non_debt,1432
revert check request parameters reverts commit,non_debt,1433
closes,non_debt,1434
api network check fixes,non_debt,1435
update spring version,non_debt,1436
path gitignore file,non_debt,1437
merge pull request map reduce monitor update readme app list history charts,non_debt,1438
new option easily change jmeter log file,non_debt,1441
add validation complex columns patch reviewed jasobrown,non_debt,1442
improve patch reviewed,non_debt,1443
nojira update notice,non_debt,1444
added restart client seem get disconnected large clusters,non_debt,1445
fix,non_debt,1448
added test,non_debt,1449
change processing configure existing bus create new one make bus properties like enabled,non_debt,1450
use set child contributed,non_debt,1452
fix export result bug,non_debt,1453
add option fail cube build job source table empty,non_debt,1454
updates changestxt,non_debt,1455
exporter mode 100 nodes,non_debt,1456
add support contributed kumar,non_debt,1457
schema fix key checks 410 upgrade path without version fails,non_debt,1458
remove problem could lead,non_debt,1461
doc update documentation pyspark yarn cluster mode pyspark yarn cluster mode supported lets update doc closes squashes following commits merge branch master httpsgithubcomapachespark updated doc pyspark yarn cluster mode,non_debt,1462
requires java update url docs,non_debt,1464
add logging information collection admin requests,code_debt,1465
ensure reconnect sequence started,non_debt,1466
instance page change tools version field original version field really original version initially created,non_debt,1467
disabled related test cases depending,non_debt,1468
fix show databases ordering issue changes proposed pull request two issues found show databases command returned database name list sorted works like used together hive always return sorted list used output table column named result output column name think consistent use least patch tested updated existing test case test ordering well closes,non_debt,1469
adding ops,non_debt,1472
transform optimization changes proposed pull request use instead dot changes needed better performance could existing impl simplify model introduce userfacing change patch tested existing closes,code_debt,1473
minor upgrade gradle 213 improvements 212 213 performance improvements 212 release support compile dependencies improved build script compilation speed even better support 213 performance improvements configuration execution phase improvements build time performance tests changes build script necessary start taking improvements closes,code_debt,1474
refactor file management classes generic contributed,non_debt,1476
update stats clear gets error large tables,non_debt,1477
removing unused dependency changing default port fixes,build_debt,1480
give access current drop references,non_debt,1481
merge branch 0150,non_debt,1482
fix broken build days ago,non_debt,1483
use api compare offsets closes,non_debt,1484
change type cpu gpu change name sanity,non_debt,1485
fix scalar input boolean addition test closes,non_debt,1486
add explicit prefixes iterator remove unnecessary configuration parsing reading configuration configuration entries read unnecessary done warn invalid table properties instead use provided explicitly pull data needed configuration reduce processing,code_debt,1487
add save configs model ababiichuk,non_debt,1488
storage merge branch master,non_debt,1489
merge branch dev dev,non_debt,1490
merge branch cassandra311 trunk,non_debt,1491
fix,non_debt,1492
remove,non_debt,1493
merge pull request app stats allocated memory data installer error messages,non_debt,1494
remove email info,non_debt,1495
stop sparkcontext init error occurs closes squashes following commits ensure call stop doesnt exception using finally block stop context properly exception occurs initialization,non_debt,1496
enable auto bucketed scan default disable cached query changes proposed pull request enable auto bucketed table scan default exception disable cached query similar aqe reason disabling auto scan cached query cached query output later avoid shuffle sort join aggregate changes needed enable auto bucketed table scan default useful optimize query automatically without users introduce userfacing change patch tested added unit test cached query also change bunch unit tests disable auto bucketed scan make work closes,non_debt,1497
code style,code_debt,1498
,non_debt,1499
bug resolved,non_debt,1501
fixed indentation see,code_debt,1502
create versions time,non_debt,1503
fix default end key bug default end key 127 closes,non_debt,1504
site joins pmc,non_debt,1505
upgrade,non_debt,1506
configure files generated part released need bit set contributed,non_debt,1508
fix add assertions dependent calls,non_debt,1509
rpc use callback send fix java build fix macro define windows keep old rpc setup add doc,non_debt,1511
fix syntax error,non_debt,1512
implement expression wasnt sure also may may better implement either way changes needed test sql closes squashes following commits andy grove fix typo andy grove remove andy grove rebase adam implement expression adam,documentation_debt,1513
direct,non_debt,1514
wait merges merges usage might make changes directory tries cleanup files rollback causes issues like tries remove temp files changes adds waiting mechanism method addition running merges also waits merges,non_debt,1515
improve error message results use holder simple front end remove test feature whose test case ignored long time remove comment dynamic client unit test,documentation_debt,1517
assume service enabled service already,non_debt,1518
remove parameter,code_debt,1520
refactor pass reference improve converting,code_debt,1523
added shell script set maven profiles eclipse,non_debt,1524
config fix label view networks network,non_debt,1525
chore clean,code_debt,1526
rest dsl work progress,requirement_debt,1527
ensure closed,non_debt,1528
set ensure doesnt attempt detection,non_debt,1529
enable use new support,non_debt,1530
merge support new catalog apis,non_debt,1531
plugin test run java maven files change,non_debt,1532
option work correctly,non_debt,1533
disable windows,non_debt,1534
update commonscsv version,non_debt,1535
update unit test change log level debug add unit test update unit test update unit test,non_debt,1536
add command line tool indexing solr logs,non_debt,1537
fix webapp context longer redundant urls like closes,design_debt,1538
overload,non_debt,1539
support configure per saml patch applied thanks,non_debt,1540
add action,non_debt,1541
speed shutdown rolling upgrade contributed lee,code_debt,1542
log actual ssl error string failure opening connection error needs ssl error state,non_debt,1543
merge pull request add protocol buffer support,non_debt,1545
python fix integer range error compression contributed michael,non_debt,1546
support rewrite schema elements,non_debt,1547
bump version includes bug fix would reduce load detailed release note found following,non_debt,1549
merge branch cassandra21 trunk,non_debt,1550
provide new versions scripts stats scripts,non_debt,1551
update ndarray use unified object system previously ndarray object reference counting mechanism migrates ndarray unified object protocol calling convention ndarray means ndarray still handle still compatible order added minimum runtime type detection corresponding type base could also refer ndarray means even return base reference object refers ndarray still correctly assign know compatible ndarray compile time runtime type detection performed also object protocol ndarray removed legacy ndarray subclass protocol examples updated reflect making ndarray object object system example use array container store address review comments,non_debt,1555
fix leak,design_debt,1556
closes closed,non_debt,1557
closes,non_debt,1559
network related exception logging,code_debt,1561
fix empty sum distinct executing sum distinct empty table throws closes squashes following commits takuya ueshin merge branch master takuya ueshin aggregate functions takuya ueshin fix sum takuya ueshin refine sum average takuya ueshin refine sum average functions takuya ueshin use aggregate instead groupby takuya ueshin add tests executed aggregation takuya ueshin fix empty average takuya ueshin fix empty sum takuya ueshin fix empty sum distinct,non_debt,1562
put consumers like invoker consumers doesnt make sense one group crash one cause rebalancing,non_debt,1563
fix typos,documentation_debt,1564
fixed processors output batch size set closes,non_debt,1565
split history rename file,non_debt,1566
entries use style relative paths standard dot though,non_debt,1567
shardingproxy config integrate metrics,non_debt,1568
parts make check code compile recent patch david,non_debt,1569
fix files issue,non_debt,1570
renamed write tostring,code_debt,1571
fix issues changes proposed pull request introduced ability current implementation cause loss case causing also flaky implementation order avoid loss also returned patch tested running times flaky closes,test_debt,1573
optimization,non_debt,1574
reverted changes,non_debt,1577
fix make sure annotations correctly service,non_debt,1578
merge branch twodoto twodoto,non_debt,1579
karaf run,non_debt,1582
fix examples tests using methods,non_debt,1584
change read path check work cells copy,non_debt,1585
added,non_debt,1586
yaml rebind tests log,non_debt,1587
improved logging router engine long dont cause,code_debt,1588
socket connection leaks logs web contributed siddharth,design_debt,1590
ignore new test thats completely yet,test_debt,1591
update javadoc,non_debt,1593
fixes test,non_debt,1594
fixed,non_debt,1595
encrypt select statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator encrypt statement operator,non_debt,1596
improve formatting struct pretty prints closes squashes following commits korn uwe improve formatting struct pretty prints,code_debt,1597
change disabled default,non_debt,1598
regen docs,non_debt,1599
restore approach removing tombstones compaction patch jbellis reviewed slebresne,non_debt,1600
fix compilation error endpoints cache endpoints time really needs new component api list available endpoints,non_debt,1601
revert due problems characters,non_debt,1602
make always children,non_debt,1603
client interrupt exceptions,code_debt,1604
delete intro,non_debt,1606
generated xml xsd includes deprecated documentation users see,non_debt,1608
camel run java environment removed test fail oracle changed implementation calls calls,non_debt,1611
use apply instead,non_debt,1612
add option provide initial configuration,non_debt,1613
merge pull request add camel staging website,non_debt,1614
flaky due client caching contributed todd lipcon,test_debt,1615
use,non_debt,1616
insert data replacing old rows new reviewed chen,non_debt,1618
use instead closes,non_debt,1620
update latest versions,non_debt,1621
add package build,non_debt,1622
potential leak closes,design_debt,1624
build broken trunk contributed adam,non_debt,1626
remove method interface,non_debt,1627
fix build issues new plugins,non_debt,1628
test writing primitive data types closes squashes following commits uwe korn address review comments uwe korn move separate header uwe korn move separate header uwe korn test writing primitive data types,non_debt,1629
hotfix fix exception message,code_debt,1631
upload jar twice always add could also inside folder lib folder multiple times closes,code_debt,1632
merge pull request fix protocol unit test adding overload fixed fixed,non_debt,1633
external libraries subclass,non_debt,1634
polish guide,documentation_debt,1636
coauthoredby,non_debt,1638
legacy lets see works way test locally,non_debt,1639
fix queue length passed,non_debt,1640
lineage cache patch new option lineage various statistics prints stats include total computation time size list ordered compute time examples descriptions available jira,non_debt,1641
add release include build,non_debt,1642
,test_debt,1644
fixes issues found tests,non_debt,1645
fixed traffic router dev guide,non_debt,1646
support grouping sets jesus camacho rodriguez close,non_debt,1647
make work results,non_debt,1648
merge branch,non_debt,1649
added main class thanks patch,non_debt,1650
clients support older brokers client send older versions requests broker necessary closes,non_debt,1651
merge pull request support testing arbitrary objects,non_debt,1652
rename,non_debt,1653
tests binary fail,non_debt,1654
reset right order make counting likely little bit,non_debt,1655
startup web server timeout default value jonathanhurley,non_debt,1656
resolve conflict,non_debt,1657
make cache skipping optional patch reviewed vijay,non_debt,1658
notify cache design docs change,non_debt,1659
configs,non_debt,1661
zookeeper server restart failed aonishuk,non_debt,1662
fixed caused excessive method,non_debt,1663
consolidate docker logic contributed xin,design_debt,1665
update,non_debt,1666
catch trunk,non_debt,1667
merge commit,non_debt,1668
add basic unit tests orc reader use example files apache orc repository closes squashes following commits wes mckinney update image used pandas wes mckinney use pandas wes mckinney upgrade pandas image latest wes mckinney use binary read mode wes mckinney use pandas orc tests delete antoine pitrou add test antoine pitrou fix tests antoine pitrou add basic unit tests orc reader,non_debt,1669
removed invalid app data push annotation,non_debt,1670
number per nic limit needs added multiple address per nic,non_debt,1671
adding couple negative tests disabled,non_debt,1673
merge release branch master set first use instead nic count,non_debt,1674
view thanks matt tests keep coming,non_debt,1675
fix migration actions,non_debt,1676
hotfixdocs update rest api docs,non_debt,1677
implemented compiler post pass bulk record,non_debt,1678
fixing warnings patch,code_debt,1679
button position fixes search box search cancel button position fixes requested changes updated changes,non_debt,1681
closes,non_debt,1682
move thread enable reuse,non_debt,1683
getting configured correctly added service later,non_debt,1684
merge branch tp32,non_debt,1685
use notify thread finished,non_debt,1687
update latest camel release,non_debt,1688
support scala 212 java step changes proposed pull request changes get work scala 212 makes many usages work resolve jira patch tested existing tests closes,non_debt,1689
add reviewed jason,non_debt,1690
removed hive component jdk build stage travis closes,non_debt,1691
,non_debt,1692
resources page resources page change title page resources add missing license headers add license headers,documentation_debt,1694
processing commands stack via,non_debt,1695
use template failing tests template tests modifies template linux check template download status fixes issue,non_debt,1696
update url checkstyle checks documentation,non_debt,1697
remove cause,non_debt,1698
fix,code_debt,1699
oops missed one line change,non_debt,1701
updating tomcat,non_debt,1702
hotfix let leader services,non_debt,1704
merge pull request fix mongodb conversion bug,non_debt,1705
single class,non_debt,1707
fix broken dag,non_debt,1710
add release notes,non_debt,1712
spark core fixed compilation error scala 211 scala deterministic generated methods return default arguments one default argument overloaded method removed closes squashes following commits fixed compilation error scala 211,non_debt,1714
checkstyle,non_debt,1715
supports authentication username password uses standard handles handles extends create servers basic authentication,non_debt,1717
added support using selecting bean method used methods overloaded methods beans,non_debt,1718
disabled avro added back avro classes compatibility java,non_debt,1720
fix typo,documentation_debt,1721
config user names variables,non_debt,1722
update,non_debt,1724
jmeter start script assumes path link bugzilla,non_debt,1725
local licenses,non_debt,1726
add type,non_debt,1727
merge removing thrift interface,non_debt,1728
move trunk changestxt,non_debt,1729
add recursive function name check patch closes,non_debt,1730
http removed values fixed feature fixed function config elements,code_debt,1731
change user interface stuff secondary sort key classes remove secondary sort stuff constructors added first secondary sort commit also split example two one reduce one,non_debt,1732
merge branch master apache,non_debt,1733
bug increase minutes handle large performance test,non_debt,1735
added little getting started documentation fixed developer link,documentation_debt,1737
julia remove binary build,non_debt,1738
javadoc,non_debt,1741
fix clang warning,code_debt,1742
website update site release info,non_debt,1743
merge branch conflicts,non_debt,1745
merge pull request removing changes,non_debt,1746
fix zookeeper connect strings log search gergely via,code_debt,1747
clean sessions vms get moved due,design_debt,1748
stop infinite,design_debt,1749
valid check using search need use count instead updates test,non_debt,1750
return current values failed patch slebresne reviewed jbellis,non_debt,1751
get rid warnings dont break support,code_debt,1753
bump default version pick security fixes,non_debt,1754
use interface pass buffer netty directly storage need accept instead note commit top gets merged rebase get jenkins run please review last commit closes,non_debt,1755
fixing,non_debt,1756
uses helper method,non_debt,1757
fix tables add integration tests,non_debt,1759
support hdfs path commands contributed,non_debt,1760
initial work support null field entity including new index field type named null value null also changes pass set elasticsearch fields index instead non unique list conflicts,non_debt,1761
support external end,non_debt,1762
make long literal explicit support scala 212,non_debt,1763
fixes app,non_debt,1765
merge pull request put example csv,non_debt,1766
adding old docs new doc link,non_debt,1767
,non_debt,1768
added spring based header test,non_debt,1769
increase status update cleanup,non_debt,1770
modify,non_debt,1771
switch order property description error message display config validation popup onechiporenko,non_debt,1772
use map style properties,non_debt,1774
refactor support introduction separate metadata repository tests contributed chris,non_debt,1775
fix support,non_debt,1777
delete encoding,non_debt,1779
add jars extensions directory classpath,non_debt,1780
message content exception handler,code_debt,1781
avoid null pointer exception executing rao via,non_debt,1782
changes xml error,non_debt,1784
input,non_debt,1785
fixing,non_debt,1786
expose config keys flag rest api,non_debt,1787
fix potential data loss patch reviewed,non_debt,1788
change email address,non_debt,1789
disable project expression complex output type,non_debt,1790
cleanup console output,code_debt,1791
merge branch,non_debt,1792
dont fail stop didnt machine previously,non_debt,1793
dont set context classloader classloader need set subsequent also fixes errors,non_debt,1794
bump gradle,non_debt,1797
fix stop file longer used expected,code_debt,1798
add license,non_debt,1799
merge branch cassandra311 trunk,non_debt,1800
implement button class old longer needed,code_debt,1802
merge branch grouping,non_debt,1804
add note binary compatibility means discussed upon list,non_debt,1805
error logging apis,code_debt,1807
consolidate string,code_debt,1808
fix closes,code_debt,1809
improve fix synchronization memory leak improve fix synchronization memory leak able automatically free since keys also referenced regions fix synchronization avoid,design_debt,1810
missed,non_debt,1811
improvement use javadoc jars using release profile,non_debt,1812
adding,non_debt,1814
update changestxt,non_debt,1815
fixes profiler interface corrected incorrect windows implemented mapping using hash table platforms updated build scripts windows linux mac moved scripts build,non_debt,1817
merge pull request unit test fix rename,non_debt,1818
change set high number gopal reviewed gunther hagleitner,non_debt,1819
restart fail samza jobs yarn changes input topic partitions changes always instantiating input system streams whether want include systems implement optimized interface may need configure long partition monitor interval case case input topics pending perf test moved allow callback method directly monitor allow set different application status code throwing exception shutdown job closes squashes following commits data restart fail job input topic partition count changes data restart fail samza jobs yarn changes input topic partitions,non_debt,1820
extract scripts jar bin directory,non_debt,1821
merge branch twodoto httpsgithubcomusergridusergrid via dave twodoto httpsgithubcomusergridusergrid got existing dictionary tests work using old dictionary code added methods needed make work added names modules added module stack pomxml conflicts,non_debt,1822
add patch brandonwilliams reviewed vijay,non_debt,1823
intellij config,non_debt,1824
merge branch master,non_debt,1825
,non_debt,1827
fix findbugs issues caused contributed,non_debt,1828
merge remotetracking branch originmaster conflicts,non_debt,1829
vectorindexer copy metadata output column changed vectorindexer metadata input output column removed since vectorindexer use closes squashes following commits joseph bradley changed vectorindexer metadata input output column removed since vectorindexer use,non_debt,1832
record workflow scheduling history workflows add records scheduling history deleting workflow also remove scheduled workflows finished also add test case deleting workflows scheduling history,non_debt,1833
move class file,architecture_debt,1835
install individual submodule,non_debt,1836
regions actions refresh region listing action performed regions call refresh region listing,non_debt,1838
added new,non_debt,1839
added note binding intended used context,non_debt,1840
avoids types issue windows build,non_debt,1841
make changes proposed pull request since ignores spark sparks dependencies using make correctly fails components like following mllib correct wrong patch tested pass jenkins updated test case closes,non_debt,1842
create projects systemml applications share projects,non_debt,1843
merge pull request integration directrunner integration directrunner,non_debt,1844
add java changes new contributed eric,non_debt,1845
pattern used finding unit tests run make,non_debt,1846
upgrade curator version upgrade curator version issue curator issue add override add unit test add license,non_debt,1847
readme document usage,non_debt,1849
fix bug add cache twice,non_debt,1850
improved,non_debt,1851
eliminate module,non_debt,1852
implement source providers closes,non_debt,1853
pluggable system metrics,non_debt,1854
update blueprint,non_debt,1855
merge branch,non_debt,1856
improve via,code_debt,1857
asf,non_debt,1858
added javadocs,non_debt,1859
remove unnecessary check contributed colin mccabe,code_debt,1860
clarify consumer closes,non_debt,1861
bump version,non_debt,1862
make file size matching configurable make file size matching configurable gobblin please accept reviewed checked steps jira issues references title example gobblin description screenshots better datasets validation configurable copy data files configurable different dataset phase tests need testing extremely good reason commits subject lines multiple commits address issue addition commits follow write good git commit commit subject body blank line subject characters subject end period subject uses add adding body characters body make file size matching configurable different fix spelling closes,documentation_debt,1865
code tidy,code_debt,1866
fix mysql original fix commit wrong converted initially used converted rather,non_debt,1867
set min visualization,non_debt,1868
changed library errors returned correctly handle associated,non_debt,1869
added test based user issue,non_debt,1870
use define avoid,non_debt,1871
add views reading view need use avoid errors trying determine location metadata dataset containing views underlying tables users access view access metadata,non_debt,1872
correctly checked using check correct maven version,non_debt,1873
bug,non_debt,1874
fix remove use replace use calls generate headers java new flag generate headers compilation,non_debt,1875
spark add tests partition data,non_debt,1876
added changelogmd updated community,non_debt,1877
bug create instances image status resolved fixed fix enables use first available image profile creating,non_debt,1880
ambari server upgrade jar content views via srimanth,non_debt,1881
doesnt work secure clusters daniel via kasha,non_debt,1882
support multiple queries,non_debt,1883
revert contrib reverts commit,non_debt,1884
error message fix map,code_debt,1885
fix missing test dependency,non_debt,1886
fix java version detection use correct source version javadocs fail build unsupported java version documentation linting enabled,non_debt,1887
introduce tests,non_debt,1889
simplify live docs applied,code_debt,1890
free api methods ids problem,non_debt,1891
merge branch,non_debt,1892
request traffic ops feature show info server either offline add column server index page via status server view edit pages seen active offline reason setting offline required,non_debt,1893
merge branch david merge conflicts,non_debt,1894
improve thrift api switch writing wal,non_debt,1895
closes,non_debt,1896
closes osgi fixes,non_debt,1897
regen,non_debt,1898
optimize pending jobs previously even scheduled time job still deleted pending queue perform operation scheduled time changed whole operation run transaction transaction become readonly transaction optimization indexing example multiple nodes might try job first would rest perform one row read,non_debt,1899
add,non_debt,1900
option may contain information logged,non_debt,1901
fixing typo,documentation_debt,1904
increase timeout reduce failures,non_debt,1905
immutable collection members sometimes,non_debt,1906
fix switch language doesnt work,non_debt,1907
add,non_debt,1909
refine avoid repeatedly source,non_debt,1910
fix,non_debt,1912
merge pull request pull support sdk service center,non_debt,1913
new api internal objects,non_debt,1914
bug fails follow add tests bugzilla,non_debt,1915
merge branch cassandra30 cassandra311 conflicts,non_debt,1917
pass much easier write plugins object encoded yet pass json object,non_debt,1919
fix database make master branch make branch,non_debt,1921
replaced four screenshots new logo,non_debt,1922
wrong range cells caused,non_debt,1923
fix command parameters,non_debt,1924
user guide java test suite add user guide java test suite python version note python version support selecting names closes,non_debt,1925
fixed tests servers,non_debt,1926
usage getopts case statement wrong doreleasesh changes proposed pull request fixes usage getopts case statement doreleasesh changes needed current master doreleasesh contains following code wrong usage getopts case statement set argument passed option parameter getopts set invalid option name passed parameter getopts starts minor match character better escape like introduce userfacing change patch tested checked set doreleasesh option also checked error message contains invalid option name doreleasesh invalid option closes,non_debt,1928
refactor test new model,non_debt,1929
upgrade,non_debt,1930
rename method,non_debt,1931
merge pull request added permission table,non_debt,1932
bug fix hdfs task log indexing task work properly hadoop,non_debt,1934
remove test valid,test_debt,1935
add,non_debt,1936
parameter server validation function stats closes,non_debt,1937
fixes group change cache key computation changes based review comment another change shows release run,non_debt,1938
primitive type apis,non_debt,1940
builds,non_debt,1941
preparing release,non_debt,1942
added documentation transform operator,non_debt,1943
fix compile,non_debt,1944
remove code old parser,code_debt,1948
merge,non_debt,1949
fixing services service properly,non_debt,1951
update druid console docs 0150 update druid console docs 0150 sql query added links fix typos,documentation_debt,1952
add debug log message missing callback patch jbellis,code_debt,1953
dont allow,non_debt,1955
maven support pretty format poms aws api,non_debt,1957
add missing,non_debt,1958
use log limit,non_debt,1959
uses member assignment metadata closes,non_debt,1960
merge pull request 274 make configuration keys consistent separate,non_debt,1961
delete,non_debt,1963
merge remotetracking branch,non_debt,1964
updated submodule head updated submodule head remove cast,non_debt,1965
fix typo,documentation_debt,1966
fix related unit test,non_debt,1967
implement reader,non_debt,1968
merge pull request fixing empty,non_debt,1969
changes based review comments,non_debt,1970
merge pull request add sparkcontext set system properties add new sparkcontext set system properties like possible implementations theres access system jvm created since sparkcontext handles move initialization jvm connection separate called repeatedly long instance instance provided,non_debt,1973
jmeter minor javadoc updates mostly formatting code changes,code_debt,1975
tests refactor change datasets charts folder,non_debt,1976
storage check storage type deleting replica contributed,non_debt,1978
fix snapshot version correct netty,non_debt,1979
fix handling datetime columns closes,non_debt,1980
read hive table write,non_debt,1981
