text,label,document_index
convert bound box gef sometim use sometim upper left todo gef also posit text well insid bound box give overal size incorrect,code/design_debt,1079
creat empti initi instanc uml method return initi uml method instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1081
return name metatyp metamodel todo method right belong separ interfac deal instanc type uml type like rest method return collect contain string name metatyp,code/design_debt,1084
creat empti initi instanc uml class return initi uml class instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1085
creat empti initi instanc uml associationclass return initi uml associationclass instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1086
creat empti initi instanc uml associationend return initi uml associationend instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1088
creat empti initi instanc uml abstract return initi uml abstract instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1089
creat empti initi instanc uml attribut return initi uml attribut instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1090
creat empti initi instanc uml oper return initi uml oper instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1091
call constructor creat fig end associ todo temporari refactor process overrid creat end allow pattern work uml2 cannot assum connect order param param param set,code/design_debt,1093
add new packag top level todo argouml current support one model,code/design_debt,1094
creat empti initi instanc uml comment return initi uml comment instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1095
creat empti initi instanc uml depend return initi uml depend instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1096
creat empti initi instanc uml constraint return initi uml constraint instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1098
creat return object new enumer sinc uml todo need extra paramet specifi modelext new element creat,code/design_debt,1099
creat empti initi instanc uml elementresid return initi uml elementresid instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1100
creat empti initi instanc uml flow return initi uml flow instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1103
creat uml sinc uml return initi uml primit instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1104
build manifest element param packag element return manifest todo need extra paramet specifi modelext new element creat,code/design_debt,1105
creat uml sinc uml return initi instanc todo need extra paramet specifi modelext new element creat,code/design_debt,1106
build class given name param name given name return class see todo need extra paramet specifi modelext new element creat,code/design_debt,1108
build method given name param name given name return method todo need extra paramet specifi modelext new element creat,code/design_debt,1109
todo find way replac depend project,code/design_debt,1110
recogn primari object primari object object creat parser user object creat side effect import object todo doesnt belong facad level function use specif certain revers engin oper tfmorri param handl candid return true primari object,code/design_debt,1111
todo temporari crutch use fig updat use constructor accept diagramset object,code/design_debt,1112
recogn paramet return todo duplic link param handl candid paramet return true handl return paramet,code/design_debt,1113
recogn modelel packag visibl todo method name compat exist name scheme potenti futur use param handl candid return true handl packag visibl,code/design_debt,1114
recogn modelel singleton stereotyp appli todo move facad someplac sinc model subsystem specif tfm 20070607 param handl candid return true handl singleton,code/design_debt,1115
return tag valu specif tag warn method return first taggedvalu found given name henc method real problem avoid todo done problem option deprec method throw except name ambigu leav caller figur param handl model element tag valu belong param name tag name return found tag null found,code/design_debt,1117
todo magic number probabl assum line width replac appropri,code/design_debt,1119
todo need manag perproject basi,code/design_debt,1120
return state recurs contain given state todo link link duplic implement mdr isnt clear javadoc usag whether differ thing happen one notic alreadi anoth method param composit state search state return collect collect found state,code/design_debt,1121
add path list path search look xmi file resolv extern refer list static structur share instanc todo desir separ search path separ file work requir argouml know separ context profil user model param path directori path add search path,code/design_debt,1122
updat label label command contain charact replac inform object label return todo switch use java string format instead privat notat author,code/design_debt,1124
todo actionst callstat subactivityst replac uml explicit model action,code/design_debt,1126
todo actionst callstat subactivityst replac uml explicit model action,code/design_debt,1127
todo dont want drop map uml name uml equival,code/design_debt,1129
todo comment think handl hold collabor implement rather uml2 workaround ill tri get collabor represent tri get own classifi,code/design_debt,1131
todo probabl cant implement way make uml need general uml semant,code/design_debt,1132
todo option use save argouml version,code/design_debt,1134
todo guess probabl right tfm return handl instanceof,code/design_debt,1135
todo uml multipl multipl rang replac singl element,code/design_debt,1137
todo doesnt belong implement specif piec tfm,code/design_debt,1138
todo chang uml special type properti,code/design_debt,1140
todo actionst callstat subactivityst replac uml explicit model action,code/design_debt,1141
todo move piec tfm everyth primari revers engin,code/design_debt,1143
keep track edit domain use track chang model todo probabl need set editingdomain manag editingdomain per project,code/design_debt,1144
todo method entir redund tfm,code/design_debt,1145
todo actionst callstat subactivityst replac uml explicit model action,code/design_debt,1146
todo doesnt belong implement specif piec tfm,code/design_debt,1147
todo isnt right,code/design_debt,1149
todo element mean parent direct indirect direct parent,code/design_debt,1151
todo purpos hide button presum assum,code/design_debt,1152
todo current delet old valu set someth new workaround issu consid give api get lower upper valu control listen direct rather element contain valu,code/design_debt,1153
todo uml2x event paramet event metaclass correspond trigger metaclass uml2x see uml page,code/design_debt,1154
dont implement deprec method interfac,code/design_debt,1156
todo remov uml2x use,code/design_debt,1157
set edit domain model editor todo probabl need editingdomain per argo project keep separ,code/design_debt,1159
todo remov cant local,code/design_debt,1163
todo realli want stereotyp nest packag,code/design_debt,1165
todo call singl namespac form stereo,code/design_debt,1166
todo remov uml2,code/design_debt,1167
todo remov uml2,code/design_debt,1168
array valid connect combin connect class node class must exist row list consid valid lith column connect element lith 2nd column element type lith 3rd column element type lith 3rd column option given assum element lith exist column indic connect valid one direct todo encod legal uml also argouml know creat legal connect includ probabl split two piec legal uml support argouml applic someplac tfm subtyp relationship includ associ depend flow general extend includ depend includ bind abstract usag permiss associationrol associationclass associ remain item link transit associationend messag type argouml treat,code/design_debt,1169
workaround miss abil pars,code/design_debt,1170
todo get info uml2 plugin perhap collect refer metamodel filter repres contain find type either end tfm,code/design_debt,1171
todo use transit,code/design_debt,1172
todo shouldnt actual work,code/design_debt,1173
todo check resourc hold creat necessari mdr part,code/design_debt,1175
todo arent specif model implement could probabl move elsewher tfm,code/design_debt,1176
todo choos someth match uml name someth match function weve function creat name conflict process tfm,code/design_debt,1178
todo chang throw except use fix throw new nonnls1,code/design_debt,1179
clone code work fine outsid argouml throw null except transform run within argouml think someth class librari use cant figur ive done less effici translat,code/design_debt,1180
todo bob say code use side effect mayb done way fix seem load xmi contain zip file given argument method cant reus end stream case systemid appear stage systemid null recreat inputsourc,code/design_debt,1181
creat temporari file output todo abl direct xmi reader,code/design_debt,1182
implement mdr implement specifi writer interfac want charact want deal byte could easili creat writer revers true todo old writer base interfac remov deprec remov author,code/design_debt,1183
todo return empti collect null input throw,code/design_debt,1184
todo iter filter would nice instead around collect,code/design_debt,1185
todo minim allow least need critic warn,code/design_debt,1186
systemid valid url simpli use todo caus connect attempt profil,code/design_debt,1188
todo make work given stereotyp one baseclass todo current work stereotyp baseclass equal given one inherit work,code/design_debt,1189
todo call singl namespac form stereo,code/design_debt,1190
todo still use argouml string hardwir,code/design_debt,1191
todo mvw realli look supertyp stereotyp look supertyp baseclass,code/design_debt,1192
todo use last piec leav potenti name two link file name differ directori,code/design_debt,1193
todo type valid,code/design_debt,1195
todo simplifi includ base,code/design_debt,1196
anyth found newli creat return null systemid indic parent document todo assumpt invalid allow edit link,code/design_debt,1197
todo defer resolut thing end load report user,code/design_debt,1198
todo assum rang sort true tfm,code/design_debt,1199
todo find profil java webstart jar tfm,code/design_debt,1200
todo check whether realli need think left incomplet understand composit error problem tfm,code/design_debt,1201
todo sure whether better case code better java start eclips,code/design_debt,1202
todo return collect singl object caller expect,code/design_debt,1203
todo code manual process packag need check whether mdr alreadi someth similar automat part namespac process tfm,code/design_debt,1204
todo iter filter would nice instead around collect,code/design_debt,1206
todo belong use,code/design_debt,1207
todo,code/design_debt,1208
todo temporari,code/design_debt,1209
todo requir support,code/design_debt,1210
todo type need handl,code/design_debt,1211
todo assum rang sort true tfm,code/design_debt,1212
caus problem make multipl return messag refer activ even return classifi role activ sure chang activ one messag messag certain chang mani bob,code/design_debt,1213
todo i18n need local dont local capabl model subsystem object arg alia import alia return arg,code/design_debt,1214
regist listen metamodel class subclass option qualifi list properti name todo verifi name legal class metamodel,code/design_debt,1215
todo want construct name,code/design_debt,1216
todo implement support type string,code/design_debt,1217
todo done event leav avoid last synchron problem,code/design_debt,1218
debug level log todo leav alway tfm,code/design_debt,1219
todo mvw need follow question search stereotyp namespac use properti creat new stereotyp actual use name string baseclass edit d00mst comment import nsuml implement tfm see,code/design_debt,1220
todo type model element use type paramet formal need match actual paramet get replac later code go restrict alway paramet doesnt seem right dont time debug right tfm,code/design_debt,1221
todo built reflect metamodel tfm updat uml metamodel replac reflect,code/design_debt,1222
todo use minim updat strategi instead remov everyth ad tfm,code/design_debt,1224
todo actual return permiss stereotyp access import spec call seem give differ semant way packag import work review see wrong,code/design_debt,1225
todo multipl string represent multipl form use,code/design_debt,1227
todo ambigu whether ad contain,code/design_debt,1229
todo either extend support api tfm,code/design_debt,1230
todo perhap use collect faster lookup perform case caller contain lookup,code/design_debt,1232
todo tri reus set everi recurs,code/design_debt,1233
check two element arent alreadi link way todo part implement wellformed rule uml142 45320 inherit allow,code/design_debt,1234
todo handl access import,code/design_debt,1237
todo delet instanc classifi leav sinc contain much state user would recreat todo delet type todo delet type,code/design_debt,1238
todo probabl throw except get invalid argument rather return null,code/design_debt,1239
todo delet old multipl copi use hard code valu tfm,code/design_debt,1240
todo current implement expect list interfac chang nsuml implement suspect use accept list integ tfm see,code/design_debt,1241
todo copi find fig given layer sourc destin attach either end figedg param layer layer look fignod param edg attach,code/design_debt,1243
todo need except type much chang moment,code/design_debt,1244
creat new checkbox menu item attach specifi action object append end menu todo almost duplic must find way merg param action checkbox menu item ad return new checkbox menu item,code/design_debt,1245
todo probabl right locat switch set get select differ modelel diagram see use see issu,code/design_debt,1246
todo mess better solut,code/design_debt,1247
list oper shall contain oper classifi contain packag todo fact also includ oper import see,code/design_debt,1248
see todo method use,code/design_debt,1249
creat new field select languag express param express model share languag bodi field param one languag bodi field forward event model todo mvw understand,code/design_debt,1250
todo need well control instanti alway need,code/design_debt,1251
constructor param express model share languag bodi field param notifi set true forward event model one languag bodi field set true todo mvw understand,code/design_debt,1252
todo tri use,code/design_debt,1254
mvw case move call outsid otherwis combo updat new select see issu,code/design_debt,1256
todo realli use see,code/design_debt,1258
todo realli use see,code/design_debt,1259
todo bob say reflect code follow replac someth specif like comment code would mean need chang meta type object rather string,code/design_debt,1260
todo method use,code/design_debt,1261
bodi languag display user show one bodi button enabl edit todo import xmi author,code/design_debt,1262
todo baseclass addit remov come back rather need investig see made consist,code/design_debt,1263
todo rather specif ignor item mayb would better specif state item interest otherwis may still act event dont need,code/design_debt,1264
todo need work also need listen state,code/design_debt,1265
todo probabl process import element automat,code/design_debt,1267
todo part copi mayb need subclass common code,code/design_debt,1268
see todo combobox javadoc method public implement side effect call overrid find way implement,code/design_debt,1270
todo pleas add javadoc ugli classnam also,documentation_debt,1271
add comment given string todo current doc read param text properti,documentation_debt,1273
test model event todo document exact event author linus tolk,documentation_debt,1274
todo still need synchron,documentation_debt,1275
interfac contain method retriev object repres differ uml type object use token use creat model element method todo part argouml assum object return class formal chang return type match tfm bob say assumpt argouml document see object object object object object object object see,documentation_debt,1276
make use default visibl public todo centralis knowledg see orgargoumlumldiagramuiabstractactionradiomenuitemvalueoftargetjavalangobject,documentation_debt,1278
todo document author,documentation_debt,1279
return composit state contain todo link link duplic implement mdr isnt clear javadoc usag whether differ thing happen one notic alreadi anoth method param given return,documentation_debt,1280
todo document interact event param object new,documentation_debt,1282
todo also open arg open given file startup print arg print given file startup exit gone,documentation_debt,1283
make use default visibl public todo centralis knowledg see orgargoumlumldiagramuiabstractactionradiomenuitemvalueoftargetjavalangobject,documentation_debt,1284
todo need document synchron,documentation_debt,1285
predecessor use implement caus problem ive found easi way handl yet d00mst specif problem notat current ambigu second messag thread split implement anyway d00mst todo document ambigu choic made,documentation_debt,1288
todo link signal,documentation_debt,1289
event fire todo investig purpos realli let next call link object object fire old event previous invoc result except pleas document fix,documentation_debt,1290
todo goe action header javadoc,documentation_debt,1292
todo check specif,documentation_debt,1293
set owner associ fignod either end transit todo need document realli need param diagram layer contain fig param owner own uml element deprec bob tarl todo michiel also dont understand purpos method gef framework set persist manag,documentation_debt,1294
todo investig spec,documentation_debt,1295
generat given messag predecessor given messag one successor return string represent given integ predecessor given messag one successor case parallel execut messag messag messag concurr within activ henc case use syntax like mean first successor order list successor one entri get second etc todo document except behaviour param uml messag object generat sequenc number param immedi predecessor messag uml object given messag successor param posit integ posit given messag within sequenc return generat sequenc express string null given messag null,documentation_debt,1296
todo intent eat event tfm document,documentation_debt,1297
make use default visibl public todo centralis knowledg see orgargoumlumldiagramuiabstractactionradiomenuitemvalueoftargetjavalangobject,documentation_debt,1299
todo bob say purpos flag pleas document,documentation_debt,1300
todo i18n,requirement_debt,1301
todo mayb stop first find prioriti,requirement_debt,1303
todo implement method proper,requirement_debt,1304
todo i18n,requirement_debt,1305
todo make final,requirement_debt,1306
know critic still valid need figur correspond todo item still valid todo item replac name offend chang affect descript content list offend chang check creat new todoitem verifi look exact realli creat lot todo item goe wast,requirement_debt,1307
todo,requirement_debt,1308
follow debug line singl memori consum line whole argouml alloc memori alloc solut check string method use instead use two call linus comment appli critic headlin,requirement_debt,1309
todo need chang font effect,requirement_debt,1310
todo work defer actual need display,requirement_debt,1311
todo remov uml2,requirement_debt,1312
todo anyth delet element throw except remov event skip tfm,requirement_debt,1313
todo implement,requirement_debt,1314
todo allow configur handler,requirement_debt,1315
todo implement,requirement_debt,1316
todo implement,requirement_debt,1318
todo regist listen target todo item chang new request,requirement_debt,1319
todo review prioriti public system revers origin implement,requirement_debt,1320
todo shouldnt requir two pass list tfm,requirement_debt,1321
comput critic activ appli given design note set global data bit critic base need one design dont realli support one design design would support one design agenc todo loop list critic param design,requirement_debt,1323
todo imag wizard,requirement_debt,1325
todo i18n,requirement_debt,1326
todo button futur enhanc,requirement_debt,1327
todo check type,requirement_debt,1328
todo uml access indirect contain general sinc nov 2002 author jaapbranderhorstxs4allnl,requirement_debt,1329
todo implement,requirement_debt,1330
unus current,requirement_debt,1331
todo implement,requirement_debt,1332
todo placehold implement support track perproject basi implement return dirti,requirement_debt,1333
empti implement,requirement_debt,1334
todo special case tfm,requirement_debt,1335
flag indic creat new current project todo isnt way,requirement_debt,1337
empti implement,requirement_debt,1338
todo i18n,requirement_debt,1339
todo indic direct,requirement_debt,1340
todo need way set line color width think creat depend cycl fig line new,requirement_debt,1341
appar method never call,requirement_debt,1342
todo code remov remov,requirement_debt,1343
todo everi time need els bob,requirement_debt,1344
todo implement want someth updat list open project simpl open close event tfm,requirement_debt,1345
todo need complet implement tfm,requirement_debt,1348
todo need i18n,requirement_debt,1349
todo remov uml2,requirement_debt,1350
todo arent throw except return null result npe explan,requirement_debt,1351
todo implement,requirement_debt,1354
use littl find argo load todo use differ resourc unus deprec,requirement_debt,1355
todo placehold implement support track perproject basi implement,requirement_debt,1356
todo arent throw except return null result npe explan,requirement_debt,1357
todo perform load class startup time lazi load need instead class one implement modul interfac use manifest entri special pattern look find singl main modul class load tfm,requirement_debt,1358
enabl todo default select modul found eventu would rather default either modul found also inform modul select configur,requirement_debt,1359
jar clean make look like file url,requirement_debt,1360
also show tag valu uml todo uml2,requirement_debt,1361
todo arent throw except return null result npe explan,requirement_debt,1362
todo arent throw except return null result npe explan,requirement_debt,1363
todo arent throw except return null result npe explan,requirement_debt,1364
todo mark dirti,requirement_debt,1365
todo potenti consum name outsid notat subsystem,requirement_debt,1366
constructor todo method handl set,requirement_debt,1367
todo default need check histor one,requirement_debt,1368
todo handl pars error,requirement_debt,1370
todo need code improv,requirement_debt,1371
todo name express languag configur user accord uml standard express languag element one diagram uml sensibl default usual return name express languag,requirement_debt,1372
todo arent throw except return null result npe explan,requirement_debt,1373
todo need control separ attribut oper,requirement_debt,1374
todo i18n,requirement_debt,1375
need extend replac deprec call someth like,requirement_debt,1376
empti implement,requirement_debt,1377
todo need work simpli throw new extens point away,requirement_debt,1378
todo put static block within init,requirement_debt,1380
todo next line use doesnt show diagram mvw,requirement_debt,1382
todo good way handl nest notat,requirement_debt,1384
todo add stereotyp applic,requirement_debt,1385
todo want,requirement_debt,1386
todo special handl null name append use null,requirement_debt,1387
todo doesnt exist cant tell reader look profil system need 2nd line make uml persist work remov line,requirement_debt,1388
todo add implement,requirement_debt,1389
todo need project specif diagram set,requirement_debt,1390
ignor shouldnt project place,requirement_debt,1391
todo add recent pattern,requirement_debt,1392
todo simpli translat,requirement_debt,1393
todo possibl use one variabl,requirement_debt,1394
todo support name kind,requirement_debt,1395
todo allow profil well,requirement_debt,1396
todo check get first zip entri sinc zip file contain one xmi file,requirement_debt,1397
todo possibl use one variabl,requirement_debt,1399
todo support real type,requirement_debt,1400
xxx qualifi dont know,requirement_debt,1401
todo check type,requirement_debt,1402
class provid addit paramet chang text element provid gef todo i18n,requirement_debt,1403
todo implement iter todo implement todo implement,requirement_debt,1404
todo possibl use one variabl,requirement_debt,1406
todo possibl use one variabl,requirement_debt,1407
handl empti target list probabl show empti pane case,requirement_debt,1408
todo investig end,requirement_debt,1409
todo support real number,requirement_debt,1410
todo implement,requirement_debt,1412
todo,requirement_debt,1413
todo check,requirement_debt,1414
todo implement differ,requirement_debt,1415
todo realli code way act associ import repres current act singl end associ tfm,requirement_debt,1416
todo want use project instead name,requirement_debt,1417
todo could made effici work iter direct creat composit iter made various iter,requirement_debt,1418
todo present,requirement_debt,1420
tag valu use contain modelel sinc dont properti panel todo may want type,requirement_debt,1421
todo think requir i18n sure tfm,requirement_debt,1422
empti implement use,requirement_debt,1423
todo fetch name defer fetch panel need,requirement_debt,1425
todo 2nd part string,requirement_debt,1428
text box contain problem messag todo hidden default access via detail button tab provid info user,requirement_debt,1429
todo i18n requir,requirement_debt,1430
todo copi function yet complet implement except,requirement_debt,1432
todo want enabl tab listen one tfm,requirement_debt,1433
drag listen notifi drag recogn respons initi drag invok todo find way show differ imag multipl element drag param describ occur see,requirement_debt,1434
todo consid inherit attribut,requirement_debt,1435
todo support type drag set owner drag namespac altern could drag state composit state,requirement_debt,1436
todo handl associ,requirement_debt,1438
call diagram font get chang todo need anyth see javabeanspropertychangelistenerpropertychangejavabeanspropertychangeev,requirement_debt,1441
dont know otherwis,requirement_debt,1442
todo implement,requirement_debt,1443
connect end,requirement_debt,1444
todo need specif build,requirement_debt,1445
todo implement,requirement_debt,1446
todo mark dirti,requirement_debt,1447
addit cleanup need would remov,requirement_debt,1448
todo consid inherit attribut,requirement_debt,1449
dont know otherwis,requirement_debt,1450
select class ensur swimlan length height todo make sure swimlan appear side side uml spec state separ swimlan line side todo allow drag edg select fig fig connect side todo show handl swimlan todo show handl swimlan author bob,requirement_debt,1451
may actual make differ present code behind addtrigg need work,requirement_debt,1453
todo i18n,requirement_debt,1454
todo anyth add,requirement_debt,1455
todo may return follow implement,requirement_debt,1456
todo i18n requir,requirement_debt,1458
todo i18n requir,requirement_debt,1459
todo realli need listen event,requirement_debt,1461
todo comparison suspect use equal method code within block fact never execut chang trigger code never use awar problem usag may introduc think need abl find differ way implement intent seem correct edg draw actual allow bob,requirement_debt,1462
todo i18n requir,requirement_debt,1465
todo i18n requir,requirement_debt,1467
todo may return someth use implement like statemachin activitygraph,requirement_debt,1468
add checkbox show hide todo i18n author,requirement_debt,1469
todo todoitem stuff made extens,requirement_debt,1471
todo uml,requirement_debt,1472
todo i18n,requirement_debt,1473
todo need,requirement_debt,1474
todo need modifi uml,requirement_debt,1476
backward compat everyth right todo domain,requirement_debt,1477
todo would better continu loop tri build rest compart henc intern loop,requirement_debt,1478
todo differ color tfm,requirement_debt,1479
todo handl chang project properti,requirement_debt,1480
todo i18n,requirement_debt,1481
todo i18n requir,requirement_debt,1482
todo add new someth local,requirement_debt,1483
todo requir graphmodel constructor sinc implement go tri set namespac graphmodel well,requirement_debt,1484
perhap someth like follow would work instead,requirement_debt,1485
todo must happen awt thread,requirement_debt,1486
need,requirement_debt,1488
todo possibl use one variabl,requirement_debt,1489
todo use event mechan updat present tab,requirement_debt,1490
todo turn perform probabl optim common case cach iter current posit assum next request greater index,requirement_debt,1491
let test situat possibl node alreadi diagram use one node alreadi diagram ad node yet diagram time implement situat todo implement situat,requirement_debt,1493
todo strong type data structur could use,requirement_debt,1496
perform rerout node chang method need previous avoid situat user click node click fig without move edg improv fig find algorithm find top fig layer use nest state see,requirement_debt,1497
window show progress bar cancel button conveni caller may execut thread swing event thread method use make sure swing call happen appropri thread todo react close button cancel button press,requirement_debt,1498
write todo check section use within file put comment end file use second map compar use key param filenam file name param current param true section written,requirement_debt,1499
todo i18n requir,requirement_debt,1501
todo implement show document,requirement_debt,1502
todo i18n requir,requirement_debt,1503
todo output directori class path project,requirement_debt,1506
todo i18n requir,requirement_debt,1508
util function local given string help text show status bar argouml window function use inlin call enabl later improv would possibl show todo work one matter possibl improv show multipl line param given string local shown,requirement_debt,1509
new todo implement compil featur disabl checkbox,requirement_debt,1510
todo i18n,requirement_debt,1511
todo transform java specif need scheme specifi qualifi name possibl algorithm replac intern separ replac multipl separ singl instanc languag like i18n tfm,requirement_debt,1513
todo need add,requirement_debt,1514
todo need improv even call config panel need initi,requirement_debt,1515
todo implement addit oper,requirement_debt,1516
need,requirement_debt,1518
todo i18n,requirement_debt,1520
generat new uniqu return string content string suppos uniqu string generat instanc class todo consid use instead return string uniqu content,requirement_debt,1522
todo i18n,requirement_debt,1523
todo add button control order item,requirement_debt,1524
todo support name kind,requirement_debt,1525
todo add top level packag,requirement_debt,1526
properti comboboxmodel chang uml model method make sure chang done comboboxmodel equal todo function yet complet written inheritdoc see javabeanspropertychangelistenerpropertychangejavabeanspropertychangeev,requirement_debt,1527
todo support kind,requirement_debt,1528
todo right rang,requirement_debt,1529
handl empti target list probabl show empti pane case,requirement_debt,1530
class provid text field use display text comment associ annot modelel todo could use work current return attribut singl readon document sinc nov author tom morri,requirement_debt,1531
todo assert never happen remov panel control listen,requirement_debt,1532
todo implement,requirement_debt,1533
todo updat model per charact basi well event listen everi charact wast tfm,requirement_debt,1534
todo project bound action creat,requirement_debt,1535
todo would better defer initi panel actual need display perhap alway return true figur later weve someth display tfm,requirement_debt,1536
panel contain button repres changeabl author jaapbranderhorstxs4allnl sinc jan 2003 todo uml need chang readon changeabl,requirement_debt,1537
todo return valu,requirement_debt,1538
todo properti name need updat uml unfortun specifi two properti name,requirement_debt,1539
todo want fire enough stop updat target,requirement_debt,1540
todo express anyon exampl,requirement_debt,1541
implement yet,requirement_debt,1542
todo new refer resolv scheme model subsystem cach systemid profil open resolv profil thus found return valu present,requirement_debt,1545
todo suspect isnt need call isnt need dont remov stage,requirement_debt,1546
uml model element test todo need updat version uml,requirement_debt,1547
todo need,requirement_debt,1548
todo kind action,requirement_debt,1550
todo mayb return messag alreadi exist check first first found activ set call messag activ skip code,requirement_debt,1551
todo need uml equival,requirement_debt,1552
todo ad new region make last region minimum size size still contain enclos,requirement_debt,1553
todo need remov add fig,requirement_debt,1554
todo minimum height calcul everi time ad remov current doesnt work problem test creat two creat messag move creat messag bottom fix workaround call everi time minimum size need,requirement_debt,1555
todo express anyon exampl,requirement_debt,1556
todo remov uml2,requirement_debt,1557
todo implement,requirement_debt,1558
find oper refer base given transit function determin context statemachin contain given transit context classifi oper classifi candid context oper owner classifi candid first oper name match result activ diagram context packag oper classifi packag candid todo function work normal case need test rare case intern transit todo paramet candid ignor mayb method return set match oper author mvw param object type transit param name oper return object oper given name null,requirement_debt,1559
there handl still need implement,requirement_debt,1562
build actor namespac given actor object actor noth todo shouldnt silent fail pass bad argument chang tfm 20070607 param model namespac param actor given actor return actor newli built actor,requirement_debt,1563
result new todo complet retriev transit,requirement_debt,1564
todo first implement call extract contain action toolbar built structur toolbar display left label,requirement_debt,1565
todo implement remain support type,requirement_debt,1566
todo implement remain support type,requirement_debt,1567
todo need uml equival,requirement_debt,1568
todo gone uml,requirement_debt,1569
todo implement,requirement_debt,1570
eclips uml2 implement todo need write read stabl either author tom morri,requirement_debt,1571
todo method need undo support tfm,requirement_debt,1572
todo bob say list,requirement_debt,1573
need,requirement_debt,1574
todo need uml equival,requirement_debt,1576
need,requirement_debt,1577
need,requirement_debt,1578
need,requirement_debt,1579
need,requirement_debt,1580
todo correct implement next function model subsystem issu,requirement_debt,1581
need,requirement_debt,1582
need,requirement_debt,1583
need,requirement_debt,1584
need,requirement_debt,1585
need,requirement_debt,1586
need,requirement_debt,1587
todo updat model per charact basi well event listen everi charact wast tfm,requirement_debt,1588
languag must uniqu select current empti languag todo alert,requirement_debt,1589
properti comboboxmodel chang uml model method make sure chang done comboboxmodel equal todo function yet complet written inheritdoc see javabeanspropertychangelistenerpropertychangejavabeanspropertychangeev,requirement_debt,1591
need,requirement_debt,1592
need,requirement_debt,1593
todo review tool,requirement_debt,1594
need,requirement_debt,1595
list object shown combobox todo use list forc linear search tri add new element model slow larg model,requirement_debt,1596
need,requirement_debt,1597
panel show valu specif uml element todo need implement yes cant use without option class option dont need,requirement_debt,1598
need,requirement_debt,1599
todo els alert,requirement_debt,1600
todo enhanc function never happen,requirement_debt,1601
need,requirement_debt,1602
need,requirement_debt,1603
todo remov region reset overal size node,requirement_debt,1604
todo gone uml,requirement_debt,1605
todo implement,requirement_debt,1607
todo complet,requirement_debt,1608
todo work defer actual need display,requirement_debt,1611
todo anyth allow current diagram,requirement_debt,1612
todo expect associ end check care tfm,requirement_debt,1613
todo done yet eventu also log,requirement_debt,1614
todo remov uml2,requirement_debt,1615
todo implement,requirement_debt,1616
todo need chang support multipl user model,requirement_debt,1618
todo fulli implement,requirement_debt,1620
todo implement follow parent must includ namespac return,requirement_debt,1621
todo i18n,requirement_debt,1622
need,requirement_debt,1623
todo allow realli check defin,requirement_debt,1624
todo implement,requirement_debt,1625
need,requirement_debt,1626
need,requirement_debt,1627
need,requirement_debt,1628
need,requirement_debt,1629
need,requirement_debt,1631
need,requirement_debt,1633
need,requirement_debt,1635
need,requirement_debt,1637
need,requirement_debt,1639
need,requirement_debt,1641
need,requirement_debt,1642
todo correct implement next function model subsystem issu,requirement_debt,1643
make readon copi listen list call back wont mess todo potenti perform issu need correct tfm,requirement_debt,1644
todo review caller make sure local titl process,requirement_debt,1645
todo i18n,requirement_debt,1646
need,requirement_debt,1647
need,requirement_debt,1648
need,requirement_debt,1649
need,requirement_debt,1650
need,requirement_debt,1651
need,requirement_debt,1652
need,requirement_debt,1653
need,requirement_debt,1654
need,requirement_debt,1655
todo default constructor delet set dirti flag,requirement_debt,1656
todo super constructor take graphmodel,requirement_debt,1657
todo i18n,requirement_debt,1658
need,requirement_debt,1659
todo get project necessari context sourc,requirement_debt,1660
need,requirement_debt,1661
need,requirement_debt,1662
need,requirement_debt,1663
need,requirement_debt,1664
todo make effici larg,requirement_debt,1665
todo i18n,requirement_debt,1666
need,requirement_debt,1667
need,requirement_debt,1668
need,requirement_debt,1669
todo bob say list,requirement_debt,1671
todo refer,requirement_debt,1673
need,requirement_debt,1674
need,requirement_debt,1675
need,requirement_debt,1676
need,requirement_debt,1678
todo implement support multipl taggedvalu,requirement_debt,1679
need,requirement_debt,1680
need,requirement_debt,1681
need,requirement_debt,1682
todo implement,requirement_debt,1684
todo treat messag,requirement_debt,1686
todo linear search list contain mani item one everi fig entir project,requirement_debt,1689
todo check liter nsuml,requirement_debt,1690
todo kind action,requirement_debt,1692
todo use implement new,requirement_debt,1693
appar method never call,requirement_debt,1694
todo implement yet idea problem identifi critic fix certain design manipul transform appli automat resolv problem method repli true iff given problem fix method actual fix see also see,requirement_debt,1695
todo implement yet given todoitem fix automat user want happen obvious depend specif critic problem default method noth param item todo item param arg design materi,requirement_debt,1696
list index model element todo use weak refer forgotten object remov,requirement_debt,1697
todo mayb except string,requirement_debt,1698
todo convert sensibl log,requirement_debt,1700
todo possibl use one variabl,requirement_debt,1701
