text,label,document_index
fails cran components inversed,BUILD,1058
fails cran components inversed,BUILD,1059
fails cran travis components inversed,BUILD,1061
not function functionality exists elsewhere,DESIGN,1062
todo try parallelize,ARCHITECTURE,1063
todo working rstudio in mode works,DEFECT,1067
nocov start,TEST,1068
nocov end,TEST,1069
hack support to replaced,CODE,1070
something nt right,CODE,1072
nocov end,TEST,1074
todo use tools,ARCHITECTURE,1075
nocov start,TEST,1076
nocov end,TEST,1077
nocov start,TEST,1078
nocov,TEST,1080
nocov start,TEST,1083
not documented missing interactive selection use,DOCUMENTATION,1085
nocov start,TEST,1086
nocov end,TEST,1087
nocov,TEST,1088
nocov tested single core cran nocov nocov,TEST,1089
the state chunk still processing nocov,TEST,1090
if fails first chunk likely error code stop display error message,DEFECT,1091
if fails somewhere else likely error specific point return partial output display,DEFECT,1092
nocov start,TEST,1093
nocov end,TEST,1094
nocov start,TEST,1095
nocov end,TEST,1096
nocov start,TEST,1097
nocov end,TEST,1098
nocov,TEST,1099
nocov start,TEST,1100
nocov end,TEST,1101
nocov,TEST,1103
nocov,TEST,1104
cov,TEST,1105
function non exported sf build sf source code cran accept use nocov start,TEST,1106
nocov end,TEST,1107
nocov,TEST,1108
nocov nocov,TEST,1110
nocov,TEST,1111
nocov,TEST,1112
nocov fails cran nocov nocov,TEST,1114
nocov start,TEST,1115
nocov end,TEST,1116
nocov start,TEST,1117
nocov end,TEST,1118
from man page nocov start,TEST,1119
nocov end,TEST,1120
nocov,TEST,1121
nocov,TEST,1122
nocov,TEST,1123
nocov nocov,TEST,1124
eg future plan future multisession workers nocov,TEST,1126
nocov start,TEST,1128
nocov end,TEST,1129
done outside case null,CODE,1131
this package kind behavior good oh well first hacky solution ve put people,BUILD,1132
because slow yet fails windows see discussion https,ARCHITECTURE,1133
fail todo fix gets,CODE,1134
code currently work need work how move around,DEFECT,1135
below removed old grid unit implementation deprecated,CODE,1136
fix output header show call instead,DEFECT,1137
term turn compare complete model this partial terms conditions variables permutations similar direct default models perhaps model used full models this basically similar decomposition by term models without term turn complete model separate calls from update model formula issues makes function robust functions instead call method pass constraint matrix,DEFECT,1138
object must list objects permutations must matrix assume calling function takes care function directly called users,DESIGN,1139
all models evaluated identical permutations differences single permutations used differences fitted models this requires nested models checked terms smaller model must included larger model,TEST,1140
someone really tried correlation like object range,ALGORITHM,1142
the following line environment formula made update fail line capscale fails point,DEFECT,1143
old behaviour,CODE,1145
undo applied first capscale must last,ARCHITECTURE,1146
see model implement goodness done nt care,ALGORITHM,1149
zero usually good thing problem may data,CODE,1150
call must mixed case fixed,ARCHITECTURE,1151
matching could done better see may yet broken,DEFECT,1153
some scores accept one display workaround,REQUIREMENTS,1154
type yet implemented,REQUIREMENTS,1155
grid,CODE,1156
ad fs also allowed,CODE,1157
should work also,CODE,1158
tcltk windows seems type file name extension automatically interpreted value used extension correct done value the following tcltk documentation corrected tcltk fixed,DEFECT,1159
move labels points fixme does nt perfect job,DEFECT,1160
it bad practice replicate change function gets you,CODE,1161
function terms binary much slower,ARCHITECTURE,1162
first item vector must sample size rest data this easy trick evaluate apply instead loop,CODE,1163
probably fails empty identical groups nan,CODE,1165
models may set leave like user set,REQUIREMENTS,1166
attributes tricky evaluate outside loop,CODE,1167
scores list matrix one item workaround,CODE,1168
test tests work subset missing values functions variables variables data frame attached data working environment,TEST,1170
fails must done df used instead,TEST,1171
us several functions failed data name function name function name found first used instead data this seems related problem examples still condition strata function names however following examples failed work,DEFECT,1172
example fails work also issue,TEST,1173
capscale distances distances component give back data,CODE,1175
todo add test,TEST,1176
todo add test,TEST,1177
nocov start,TEST,1180
not elegant fix weights provided,CODE,1182
dirty hack avoid base,DESIGN,1183
nocov start nolint start,TEST,1184
nolint end nocov end,TEST,1185
todo define plot functions,REQUIREMENTS,1186
cat debugging todo optimize using function needs new function,CODE,1187
calculate corrected assignment index dat genotype data frame sex vector sex labels number permutations test test mean aic time todo options one tail tests include test variance call,TEST,1188
this needed avoid notes visible binding cmd check,BUILD,1190
this dummy real detection,CODE,1191
turn avoid issue https,VERSIONING,1193
never run,CODE,1194
set time stop seems give wrong files sometimes,CODE,1195
remove files files,CODE,1196
old code rbind slower,ARCHITECTURE,1197
fix visible binding note check utils colnames doesnt work unfortunately seems way keep check quiet variables,DEFECT,1198
fix visible binding note check utils colnames doesnt work unfortunately seems way keep check quiet variables,DEFECT,1199
check error messages response body todo api still include warnings well,BUILD,1200
todo improve performance see https,ARCHITECTURE,1201
todo improve performance see https,ARCHITECTURE,1202
todo per,CODE,1203
genotype calls current assumption need info content might json fixme,DEFECT,1204
add genotype field fixme may reflect actual content field,REQUIREMENTS,1205
prediction sometimes fails,TEST,1206
bug found type return,DEFECT,1208
generally occur so assigned error fixed na much appropriate replace values range weight based test marginal value also often occur this step really dangerous checked,ALGORITHM,1209
weird global env environment environment,BUILD,1210
todo remove bad one generally,CODE,1211
fix error,CODE,1212
exported need add variable,DESIGN,1213
criteria tricky how determine,ALGORITHM,1214
yet defined set list,CODE,1215
bad result what yet defined set list failed run trace,CODE,1216
browser need fix data error,DEFECT,1218
multiple growing update commented solve problem growing season long eg dt dt dt,REQUIREMENTS,1219
test not perfect regions multiple growing season no one method length max first min last,TEST,1221
model general dt set dt hardcoded initial values dt,CODE,1222
nocov,TEST,1223
nocov,TEST,1224
nocov,TEST,1225
nocov,TEST,1226
nocov,TEST,1227
nocov,TEST,1229
nocov nocov,TEST,1230
nocov,TEST,1231
nocov,TEST,1232
nocov,TEST,1233
nocov,TEST,1234
nocov,TEST,1235
nocov,TEST,1236
the default smoothing kernel function weird this function creates better one,CODE,1237
trick turn types input format eg becomes,CODE,1238
makes copy model efficient way,ARCHITECTURE,1239
is bad idea we need terms function may used like env global env one used,CODE,1240
todo deprecate,CODE,1242
nocov end,TEST,1243
nocov start last updated rlang,TEST,1244
nocov end,TEST,1245
nocov start tested already,TEST,1246
nocov end,TEST,1247
only creating new packages must explicitly set pkg path,DOCUMENTATION,1248
fixme add possibly use https,TEST,1250
weird bug dt nonzero row dt returns rows,DEFECT,1251
todo right priors first sample used determine scale,CODE,1252
todo determine flowclust works specified different length number components given prior if add github issue fix,DEFECT,1254
hack bug flowclust todo add issue github flowclust allow prior null,DEFECT,1255
fixme currently still returning first peak want pass density instead min signal values,DEFECT,1256
todo minimum found via test,TEST,1257
todo come general design two,DESIGN,1258
fixme somehow edge attributes correctly assigned edge,CODE,1260
line type somehow nt work,DEFECT,1261
peak multiple peaks select median,ALGORITHM,1263
this absolute last make sure block never returns na due lack points in case return simple min,CODE,1264
todo data,CODE,1266
quite time thus internal testing,TEST,1267
todo associated,CODE,1268
skip since format changes due nt want change csv since used,CODE,1270
todo somehow test api extraction without supplying api key,TEST,1271
safe,CODE,1272
safe,CODE,1273
set empty array copy data structure make na,CODE,1274
make unique also case,CODE,1275
dumb otherwise unused argument,CODE,1276
todo set printing method show factor scores indices,REQUIREMENTS,1277
not currently used may worth,CODE,1278
not sure type output get,CODE,1279
try loading file stop nt work,DEFECT,1280
here decent solution tcltk issues global variables here create new environment parent namespace we make sure functions use this means functions use values this need calls still since assigning values functions local nt automatically add value so assigning probably still makes sense we could use assign foo bar envir parentframe probably clear probably still little safe use throw error something missing try use something name search path,ARCHITECTURE,1281
should find better hack,CODE,1282
maybe can remove loop,CODE,1283
note fix this currently ignores assumes,CODE,1284
todo handle case ca nt open browser,CODE,1287
todo handle case ca nt open browser,CODE,1289
nocov start,TEST,1290
nocov end,TEST,1291
never use inside self class,CODE,1294
par original state,CODE,1296
todo debug,DEFECT,1297
todo longer use,CODE,1298
check added,CODE,1299
much thresholds allow anything todo this parameter used maybe used todo this parameter used maybe used,CODE,1301
make sure length todo occur needs upstream,ARCHITECTURE,1302
make sure length todo occur needs upstream,ARCHITECTURE,1303
todo check columns input,CODE,1306
todo check columns input,CODE,1307
parameter works best types thus hardcoded,CODE,1309
todo this must names,CODE,1310
needed kept legacy purposes,CODE,1311
fixme could try,CODE,1312
fixme,CODE,1313
to do allow loglikelihood negative loglikelihood base delta should include well,REQUIREMENTS,1314
hack method,CODE,1315
use method may need could nt invert first place take matrix perhaps could hessian invert,ALGORITHM,1317
work around bug,DEFECT,1318
fixme warn low,CODE,1320
fixme problem bounds formulae,DEFECT,1321
going use returning residuals rather mle eg,CODE,1322
need check variable order go start,DEFECT,1323
bug in here somewhere fixme to order start model matrices,DEFECT,1325
fix parameters already correctly specified,CODE,1326
better way need look parameters etc,CODE,1327
isnull data islist data stop data argument must specified using formula interface data false point regardless whether specified fixme make eval less fragile number current frame actually works ok fails,ARCHITECTURE,1328
browser hack store information otherwise could different numbers arguments different,CODE,1329
nt work yet need eval right env cat unlist,DEFECT,1330
need logic correctly need pass parameters vector,REQUIREMENTS,1331
want given vector start set,CODE,1333
order start fixme use names present,DEFECT,1334
list structure named make sure reorder useless comes,ALGORITHM,1335
end gradient function fixme try assignment appropriate environments rather set env environment previously set,DEFECT,1336
nt ask get us dependency require,DESIGN,1337
fixme profiles best method mle,DEFECT,1338
optimizer may names try restore,CODE,1339
else coef compute info fixme worry,DEFECT,1340
yet replaced list structure vector original list use template,CODE,1341
nt vcov work,TEST,1343
object object coef additional argument possible,CODE,1344
causes infinite loop anyway,DESIGN,1345
sure work,DEFECT,1346
hack need way figure many data points data argument replicate constant values full length,ALGORITHM,1347
hack profiles sqrt abs,CODE,1350
cat instead warning fixme use message instead fixme nt warning,DEFECT,1351
still bad,ARCHITECTURE,1352
this logic bit cases high parameter we probably least something cases mle2 call fails parameter gets outside domain we,ARCHITECTURE,1353
added isna test case fixme add unit test,TEST,1354
attempt use,CODE,1357
fixme,DEFECT,1358
to do roll back allow multiple ie two sets parameters given print method allow override allow preserve order parameters plots,ARCHITECTURE,1359
vectorize objective function return log switching things,DEFECT,1360
old slice method probably roll option profile include attribute warning draw differently leave limit lines slice function fitted slice,REQUIREMENTS,1361
this logic bit cases high parameter we probably least something cases mle2 call fails parameter gets outside domain we,ARCHITECTURE,1362
possible set vectors include value maybe,CODE,1363
fixme something elegant slice list,CODE,1364
fixme robust,ARCHITECTURE,1365
fixme use add legend fixme make diagonal text smaller,CODE,1366
fails,TEST,1368
fails,TEST,1369
one function mle2 like functions uses matchcall save original function call future use ll problem show similar problem lm,DEFECT,1371
similar issue how work,DEFECT,1372
one value,REQUIREMENTS,1373
fixme residuals,DEFECT,1374
fixme residuals,DEFECT,1375
fitted fails looks default value fixme nt expand properly need formula,DEFECT,1377
fixme fails although error errors due npar,TEST,1378
work scale hand identical problem,DEFECT,1379
works ok warnings,DEFECT,1380
gets,DEFECT,1381
todo find solution run tests,TEST,1384
fixme check results need save way,DEFECT,1385
make conditional works systems,ARCHITECTURE,1387
look method appropriate item code bit fragile re quite replicate environment work common cases parameter item see next code block,ARCHITECTURE,1388
todo depends,DESIGN,1389
nothing,BUILD,1390
present files need need specify folder make recursive get add object add pattern reads files pattern eg csv,REQUIREMENTS,1391
todo depends,DESIGN,1392
nt work nt yet think fine,DEFECT,1394
occurred items get removed database files nt deleted this section not complete nt work time make work tests could run run dir target expecttrue grepl deleted needed package dir target expectequal files nt changed,DEFECT,1395
hack let know add,CODE,1396
dummy trick cmd check,BUILD,1399
todo b1 theta,CODE,1401
avoid cmd check note,BUILD,1402
useless prevent remove debugging,CODE,1404
do slots really need copied,ALGORITHM,1405
nocov end,TEST,1407
nocov end,TEST,1408
nocov,TEST,1409
nocov,TEST,1411
nocov,TEST,1412
todo should return null,CODE,1413
todo this function uses local options use global options well,CODE,1414
data compatibility comparison todo,REQUIREMENTS,1415
todo add return s3 object plot obj,DESIGN,1416
ever good todo,CODE,1417
complain parameters box constraints todo,CODE,1418
complain parameters box constraints todo,CODE,1419
return results somehow todo,CODE,1420
todo user developer might want directly use initialize method instead constructor function also occur,USABILITY,1421
remove slot todo,CODE,1422
maybe something smarter todo,CODE,1423
now something means to replicate old behavior set the following two lines deleted null null even though might null earlier,CODE,1425
todo figure certain elements end missing data missing zero,DEFECT,1426
try weird version,CODE,1427
remove todo,CODE,1428
todo make sure fixedeffects results look ok summary output multigroup model,REQUIREMENTS,1429
this inefficient way generate data it would better generate first generate row time component nt code way api really set data row time,ARCHITECTURE,1430
todo add outside data reference data,REQUIREMENTS,1431
nocov start,TEST,1432
nocov end,TEST,1433
todo ask really supposed,PEOPLE,1434
todo add expected mean cov,TEST,1436
todo check data raw,CODE,1437
necessary,CODE,1438
annoying,CODE,1439
todo add safety check is fit function does data,ARCHITECTURE,1440
nocov end,TEST,1441
nocov end,TEST,1442
just case user provided,USABILITY,1443
model model todo something needed,ALGORITHM,1446
nb th not to path,CODE,1447
add th note switch nb th not to path,CODE,1448
todo get multigroup model working write automatic model search algorithm forward entry start base model add free parameters longer,REQUIREMENTS,1449
nocov end,TEST,1452
todo warning message,USABILITY,1453
possible todo instead error drop bad reference,USABILITY,1454
not sure else case,CODE,1455
todo error message,USABILITY,1457
what multiple names match,ALGORITHM,1458
bit hack,CODE,1460
due cran default set this seems like bad team choice,BUILD,1461
structure matrix must fixed todo optimization possible cases part structure matrix fixed,CODE,1462
development some models todo models,REQUIREMENTS,1463
might split,ALGORITHM,1464
nt work,DEFECT,1466
although code solve happens free latentvars latentvars free covariance matrix,CODE,1467
todo in cases constraints nt part error covariance matrix applied constraint model constraints always break,REQUIREMENTS,1469
actually right second check happens model todo maybe make second parameter,CODE,1470
important algorithms seem compatible,ARCHITECTURE,1471
development if constraints analytical solution probably wrong might well try todo see breaks models development,REQUIREMENTS,1472
not valid model need able invert,CODE,1473
todo is missing transform matrix,REQUIREMENTS,1474
need correction n1 trying generate sample variance for variances data cov matrix however denominator means n1,DEFECT,1477
for reason character dimnames nt work fix lapply call index dimnames latentvars appropriate numerical indices,DEFECT,1478
analytical solution means fix means values optimizer nt free nt do nt fix original model expected latent means free do nt fix case solved different solution just use average best guess optimize,DEFECT,1479
development this cause problems models left right model solved will need put conditional in cases left right model solved need wrap put data todo move block raw data extract model,DEFECT,1481
correction factor end re trying find sample variance variance the denominator mean n1 must corrected get sample variance tried no factor diff n1 factor diff n1 factor inside n1 factor sqrt n1 factor n1 n1 n2,DEFECT,1482
todo wrap timing functions,ARCHITECTURE,1483
fit todo,REQUIREMENTS,1484
note not checking re never close sure comparison actually meaningful,DEFECT,1485
check parameters parameters order simple iteration work,CODE,1486
todo check,CODE,1487
estimated way way far nt seem worth checking,CODE,1488
determine flags na tolerance do nt check,CODE,1489
for special necessary breaks matrix changes output so instead directly extract labels free values,ALGORITHM,1490
check make sure exists,CODE,1491
todo handle newdata todo handle multigroup models,DEFECT,1492
todo ensure always matrix,DEFECT,1493
nocov end,TEST,1494
nocov end,TEST,1495
possible todo handle case function recursion,CODE,1496
deprecated done,CODE,1498
add ability fit multiple groups if given model data set variables model uses variables adjust function make model used variables todo check done correct todo improve added ability independence model added fix variances binary variables via filtered expected cov,REQUIREMENTS,1500
todo adjust value,CODE,1501
need revisit todo,CODE,1502
refactor todo,CODE,1503
todo expectation nt currently way know many every case for leave independence model undefined with expectation independence model variance fixed effects fitted model sum sapply obj function length sum sapply obj name,ALGORITHM,1505
this probably take account whether bounds requested consider optimizer codes also todo,REQUIREMENTS,1506
todo nt count free parameters,CODE,1507
todo right,CODE,1508
the tricky thing output length every,DEFECT,1509
nocov start,TEST,1510
nocov end,TEST,1511
nocov,TEST,1513
nocov,TEST,1514
nocov,TEST,1515
nocov,TEST,1516
nocov,TEST,1517
nocov nocov,TEST,1518
nocov,TEST,1519
nocov nocov,TEST,1520
nocov,TEST,1522
nocov,TEST,1523
fixme may conflict,DEFECT,1525
compare results hardcoded results,TEST,1528
convert raw counts todo data observed x1 data observed x1 1l,TEST,1529
todo compare standard errors cbind,TEST,1530
fixme scale maximum,DEFECT,1531
fixme implement,REQUIREMENTS,1533
default scales rows nt want options ignored use,DEFECT,1534
fixme image throws warning breaks breaks specified,DEFECT,1535
summary really provide summary summary produces result print,REQUIREMENTS,1536
fixme needs check,DEFECT,1537
summary really provide summary summary produces result print,REQUIREMENTS,1538
fixme need able set bandwidth bar function,DEFECT,1539
fixme add tests,TEST,1540
todo passed column name string able subset anyway,CODE,1541
todo passed column name string able subset,CODE,1542
tolower tolower tolower,CODE,1543
sensible way,CODE,1544
todo make,REQUIREMENTS,1545
todo expected input,DOCUMENTATION,1546
todo make,CODE,1547
nt work variable named text,TEST,1548
nt work numeric vector,TEST,1549
todo this warning recursive need figure,DEFECT,1550
nt think needed anymore,CODE,1551
maybe remove later,CODE,1552
fixme define s3 class based list lists,DESIGN,1554
start empty vector fixme messages,DEFECT,1555
fixme technically name includes title,DEFECT,1556
fixme that often though reflect cran assumption must compatible latest version,TEST,1557
internal method takes object turns fixme id available avoid replicate node,CODE,1559
fixme many things see https implementation,CODE,1560
fails,TEST,1561
todo get rid empty groups would compute,ARCHITECTURE,1562
really due fast block use,DEFECT,1564
todo check hierarchy formula,ALGORITHM,1566
todo check hierarchy here,ALGORITHM,1567
perform kludge safe one avoid rescaling,CODE,1568
do not try to be smart,CODE,1569
old method,CODE,1570
hack remove note cmd check plot visible binding global variable,BUILD,1571
stop date generate new sequences lists dnabin vectors must also class list dnabin matrix dnabin rows find new labels new sequences append general output append general output append general output,CODE,1572
stop date generate new sequences lists dnabin vectors must also class list dnabin matrix dnabin rows find new labels new sequences append general output append general output append general output,CODE,1573
todo method checking whether hierarchy,DESIGN,1575
get sum loc for objects constant this kludge,CODE,1576
treat missing argument compatibility tab na zero mean mean,CODE,1578
this code has from it has moved to this is temporary fix,CODE,1579
old stuff not used for now,CODE,1580
todo change output retain xxx ok done vectorize mu needed warning adapt test code missing data function xnames min max,TEST,1581
todo extend levels possibly,DEFECT,1583
todo check hierarchy here,CODE,1584
integer longer needed raw type directly,CODE,1585
quite test case,TEST,1587
this memory bad would another way could get data,ARCHITECTURE,1589
this total hack make rest code data,CODE,1590
fixme need think case use svd input,ALGORITHM,1591
diag shat diag shat,ARCHITECTURE,1592
diag shat diag shat,ARCHITECTURE,1593
older formats ie,CODE,1596
hack samples bug,DEFECT,1598
currently nt work dataframe dropfalse list,DEFECT,1599
no hotfix treated timing m2,REQUIREMENTS,1600
hotfix regions treated timing m2,CODE,1601
needs work,DEFECT,1603
hotfix regions treated,CODE,1604
todo,CODE,1605
bad deal,DEFECT,1607
test special cases handled code put all this inside trycatch call lm,TEST,1608
if using marginal results ie missing use join hence drop rows nt match if using results use left join fixme make query run faster,ARCHITECTURE,1613
fixme explicitly pass priors,DEFECT,1616
fixme explicitly pass priors,DEFECT,1617
max narm true threshold could relative instead absolute max narm true threshold fixme nothing thresholds adapt gracefully,DEFECT,1618
fixme add legend region used hard,REQUIREMENTS,1619
fixme entitytype,DEFECT,1620
fixme entitytype,DEFECT,1621
fixme may want rename etc,DEFECT,1622
note ad results suggests units gives sensible results function variant pvalue across range fixme make small discussion change default priors,DOCUMENTATION,1623
fixme could made much efficient extra columns,ARCHITECTURE,1625
fixme db query limit expensive way generate df rows,DEFECT,1626
internal function calculate probabilities sets data returned fixme currently selection supported,REQUIREMENTS,1627
rescale max variants null including null needed selected signals unless small fixme scaling use calculations,ARCHITECTURE,1628
compute sets signal fixme optimize remove loop repeated ie slightly consider adding dummy rows empty model signal this would make easier,CODE,1629
fixme use capture variants analysis potentially flag user,USABILITY,1631
impact fixme content impact changes,DEFECT,1632
fixme zero signals names attr data,DEFECT,1634
preserve original attributes note list hard coded fixme,CODE,1636
fixme ids change integers use,CODE,1637
fixme filter,CODE,1638
fixme need support alternative logic avoid serial if one genes query position return like,ALGORITHM,1639
fixme filter,CODE,1641
return row indices input fixme would better store original order invert,CODE,1644
hacky works check env update calls inside correct,CODE,1646
hack make generic length residuals gets back sample size objects,CODE,1647
deprecated version line getoption false return message slightly updated version,CODE,1649
convenience function construct where part sql table note behaviour arguments different and filters document better fixme rename fixme,DOCUMENTATION,1650
analysis etc within arguments fixme like case case like case either switch class use lower like lower,CODE,1651
fixme bad hack make better,CODE,1652
fixme make like,CODE,1653
fixme add text filtering requested could applied warning filtering skipped analysis analysis warning filtering skipped analysis analysis,DEFECT,1654
fixme check getoption,CODE,1655
need,CODE,1656
fixme logging message could improved entitytype null empty string,USABILITY,1657
fixme unclear handle analysis fixme throw error entitytype null,ALGORITHM,1658
narmtrue safety db systems return na is not null hard coded threshold makes sense control display,ARCHITECTURE,1659
annoying back conversion pvalue scale fixme code directly support,DEFECT,1660
fixme get analysis metadata needed calculation,CODE,1662
happen,ALGORITHM,1663
todo,REQUIREMENTS,1664
seems dangerous,PEOPLE,1665
hard code number rows metadata debug,CODE,1666
workaround deal calling coded,ARCHITECTURE,1668
fixme would allow option different analysis,DEFECT,1669
fixme throw error na fixme throw error na,CODE,1670
fixme needed fixed return,CODE,1671
calculate weighted average freq weighted using input metadata fixme make robust false input dataset,ARCHITECTURE,1672
fixme add option order res make option since expensive,REQUIREMENTS,1673
fixme since currently write back full set summary stats need way existing tools eg like top plots eg selection region etc,BUILD,1674
something odd na fill vectors matrices right size zero take limit prior inf take limit prior matrix rep na length nrow length,DEFECT,1675
match uridx match uridx uridx uridx drop false is this right,CODE,1676
never happen,CODE,1678
broken,DEFECT,1679
broken,DEFECT,1680
fixme replace,DEFECT,1681
hard coded threshold makes sense control display,CODE,1682
fixme cex par,DEFECT,1683
debug message warning,DEFECT,1684
handle null database returned na since using add database name otherwise empty string use pattern fixme would better go future,REQUIREMENTS,1686
fixme future allow empty strings error future even query column,REQUIREMENTS,1687
fixme check integer,CODE,1688
fixme parameter unclear value optimize large number expected evaluate where missing analysis etc work correctly inside function body,REQUIREMENTS,1689
fixme temporary workaround view definition fixme current left join seems result inefficient query,ARCHITECTURE,1690
fixme check integer,CODE,1691
add columns make easier pass functions help file note added null,REQUIREMENTS,1692
fixme workaround failing row argument,CODE,1693
add attribute used plot etc fixme multiple variants matched hence query run,CODE,1694
todo fix database,DEFECT,1695
hard coded itt,CODE,1696
hard coded itt,CODE,1697
fixme using contrasts variable name base function,CODE,1699
fixme add direct,BUILD,1700
ugly hence man page also cmd check global variable,BUILD,1701
options read code constant sense likely constant different it overwrite defaults directory containing genotype data directory containing data top level directory fixme throw error fails target directory outputs fixme throw error fails,ARCHITECTURE,1702
note group always defined should always called itt though fixme generalize subjects,DESIGN,1703
make local variables,DESIGN,1706
fixme would nice use detect whether contrasts use groups in theory fix,DEFECT,1707
fixme would error checking require options,ARCHITECTURE,1709
fixme slow,ARCHITECTURE,1710
fixme written note merge merge since want data subjects,REQUIREMENTS,1711
fixme user variables needed case used group etc,BUILD,1712
report groups actually included note assuming user nice define transform still works fixme maybe allow fixme instead list sort count otherwise,ALGORITHM,1715
fixme next line throws error na itt,DEFECT,1717
fixme would nice compute contrasts needs done within levels model,REQUIREMENTS,1719
better join whole lot delete columns later,ALGORITHM,1720
using names part column labels does nt work,DEFECT,1722
needed since calls par within,CODE,1723
match error fixme error,REQUIREMENTS,1725
force settings true case user options try override,USABILITY,1726
hard coded itt,CODE,1729
fixme throw error fails,CODE,1730
hard coded itt,CODE,1732
may broken apparently global cex setting,DEFECT,1733
currently allows vector matrix draw multiple legend line may break used unexpected ways fixme separate control line colour point colour fill,DEFECT,1734
fixme check col bg,DEFECT,1735
broken,DEFECT,1736
variants include parameters plot output control high fixme,ALGORITHM,1737
fixme may work truncation,DEFECT,1740
fixme still quite right,DEFECT,1741
fixme case one variant one set would better cbind like signal cbind marginal signals make zero safe make false safe index variants attr,CODE,1742
add title scaled fit necessary change to use fixme,REQUIREMENTS,1743
fixme instead nt use statement,CODE,1745
overwrite previous value tmp fixme temporary workaround would previously instead setting tmp,CODE,1746
overwrite previous value tmp fixme temporary workaround,CODE,1747
fixme make work db several blocks slightly differently depending class,ARCHITECTURE,1748
fixme grepl content tables expired help user,USABILITY,1752
return without checking hack fixme make actual check,PEOPLE,1753
could add checks existence tables present could add options attempt fix common problems eg select limit fails try metadata,CODE,1754
function use sql fixme general error message sql input may always appropriate,DESIGN,1755
character vector almost possible inputs,CODE,1756
fixme could potentially example depending behaviour input int type,CODE,1757
never happen,ALGORITHM,1758
hack could made object,DESIGN,1760
must better way,TEST,1763
must better way,TEST,1764
note can count data loaded will improve test supports tests data,TEST,1765
todo add user defined functions results,REQUIREMENTS,1766
the able run properly merge task fails stopping user processing merge task failed,DEFECT,1767
fails httr see https consider option progress bar,BUILD,1768
no idea,CODE,1769
no idea,CODE,1770
coding set variable names tau2 tau2 necessary nt know differently windows,ARCHITECTURE,1772
hack prevent range,CODE,1773
todo need group variant way determine,REQUIREMENTS,1774
todo should warning user will todo how content,USABILITY,1775
todo work,DEFECT,1776
todo pretty,CODE,1777
todo something api key todo point docs methods see methods,DEFECT,1778
todo add,CODE,1780
todo need check content least url title,ARCHITECTURE,1781
todo evaluate whether character,ALGORITHM,1782
make sense automatically get latest force user,TEST,1783
todo think handle exist,CODE,1784
case get back,CODE,1786
todo need test real error,TEST,1787
todo,CODE,1788
todo need validate content,CODE,1789
todo validate content,CODE,1791
todo validate needs,CODE,1792
todo check,CODE,1793
todo check url provided appropriate,CODE,1795
todo add interactive session todo add pretty print output todo test error cases todo do dry run check etc todo do changes within trycatch undo todo need way url,REQUIREMENTS,1796
todo add arguments build filter function users know arguments pass,CODE,1797
todo next stop figure filtering draw execution work make happen filter mutate need make actually work filters based started ended etc nrow fast know many total records show example,REQUIREMENTS,1798
todo go get vars,CODE,1799
todo figure number rows,CODE,1800
todo make sure right timestamp format,CODE,1802
todo validate inputs,CODE,1803
todo limit due bug rstudio connect,CODE,1804
todo would multiple,DESIGN,1805
todo need validate schedule needs id,CODE,1806
todo create description schedule,USABILITY,1807
todo translate something,USABILITY,1808
todo nice way print relative times,USABILITY,1809
todo hard use directly returns tag maybe create tag class,USABILITY,1811
todo try without,CODE,1812
todo find way build tag tree list tags,CODE,1814
todo,CODE,1815
todo,CODE,1816
todo way system debug output better error handling etc,CODE,1817
todo make silly sleep,ARCHITECTURE,1818
todo better way get self,CODE,1819
todo query and body,CODE,1820
todo allow updating variant,CODE,1821
todo directly today function rev self rev rev,USABILITY,1822
todo,CODE,1824
todo smarter noninteractive wait,ARCHITECTURE,1825
todo smarter noninteractive wait,ARCHITECTURE,1826
todo smarter noninteractive wait,ARCHITECTURE,1827
todo hard test rmarkdown creating variant possible,TEST,1828
todo would great able tail instance ie actually reference job,REQUIREMENTS,1829
todo should warning,USABILITY,1830
test,TEST,1831
test,TEST,1832
todo response get,DEFECT,1833
todo this great test since running could always start content,TEST,1834
todo this testing requires server todo use implementation somehow,TEST,1835
todo smarter noninteractive wait,ARCHITECTURE,1838
todo use newer way delete tags,CODE,1839
todo use newer way delete tags,CODE,1840
do ugly hack,CODE,1841
standard gaussian kernel choose better,ARCHITECTURE,1842
sapply isnull working currently,DEFECT,1845
bit nasty hack we fact environments special objects ie passed function,DESIGN,1846
note bit variable vector term names weights it actual name weight function this old code,CODE,1848
this general efficient the matrix rbind cbind if name,ARCHITECTURE,1849
ad hoc may symmetric due precision,DEFECT,1850
bit redundant codes later,CODE,1851
ad hoc may symmetric due precision,DEFECT,1852
if isna convert na na handled automatically since na definition variable allowed convert select variances fixme na covariances,ALGORITHM,1853
fixme it better modify includes regression coefficients,CODE,1854
fixme need handle dimensions better,REQUIREMENTS,1855
complete data fixme remove used meta,CODE,1857
complete data fixme remove used meta,CODE,1858
fixme allow missing,REQUIREMENTS,1859
if isna convert na na handled automatically since na definition variable allowed convert select variances fixme na covariances,CODE,1860
fixme need handle dimensions better,DEFECT,1861
assuming models,REQUIREMENTS,1862
it tested yet but work,TEST,1863
dirty trick avoid warning visible binding global variable,BUILD,1864
dirty trick avoid warning visible binding global variable,BUILD,1865
fixme diff fixedeffects done,DEFECT,1866
fixme,DEFECT,1867
